split_mode,seed,model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m
subject,44.0,CNN_LSTM,temporal,0.9216145833333333,0.920994704037203,0.9234052666075078,0.9216145833333304,2935.2819106522948,0.6937842932529747,11961804.0,11.961804
