model,display_name,train_acc_mean,train_acc_std,train_f1_mean,train_f1_std,val_acc_mean,val_acc_std,val_f1_mean,val_f1_std,test_acc_mean,test_acc_std,test_macro_f1_mean,test_macro_f1_std,params_m,train_time_sec_mean,train_time_sec_std,inference_ms_mean,inference_ms_std
CNN_LSTM,CNN-LSTM baseline,0.996904761904762,,0.9991069933787946,,0.9345238095238095,,0.9353798396651368,,0.9216145833333333,,0.920994704037203,,11.961804,2935.2819106522948,,0.6937842932529747,
