model,seed,class_id,class_name,precision,recall,f1,support
LeNet_LSTM_MotionInput,45,0,class_0,0.9313432835820867,0.9749999999999969,0.9526717557246881,320
LeNet_LSTM_MotionInput,45,1,class_1,0.9927536231884021,0.8562499999999973,0.9194630872478217,320
LeNet_LSTM_MotionInput,45,2,class_2,0.8428184281842795,0.9718749999999969,0.9027576197382516,320
LeNet_LSTM_MotionInput,45,3,class_3,0.7413793103448254,0.8062499999999975,0.7724550898198578,320
LeNet_LSTM_MotionInput,45,4,class_4,0.9845679012345648,0.9968749999999968,0.9906832298131615,320
LeNet_LSTM_MotionInput,45,5,class_5,0.9726443768996931,0.9999999999999968,0.9861325115557373,320
LeNet_LSTM_MotionInput,45,6,class_6,0.7733333333333307,0.7249999999999976,0.7483870967736915,320
LeNet_LSTM_MotionInput,45,7,class_7,0.9963636363636327,0.8562499999999973,0.9210084033608442,320
LeNet_LSTM_MotionInput,45,8,class_8,0.975609756097558,0.9999999999999968,0.9876543209871512,320
LeNet_LSTM_MotionInput,45,9,class_9,0.9937888198757733,0.9999999999999968,0.996884735201989,320
LeNet_LSTM_MotionInput,45,10,class_10,0.9968749999999968,0.9968749999999968,0.9968749999994968,320
LeNet_LSTM_MotionInput,45,11,class_11,0.9840764331210159,0.965624999999997,0.9747634069395599,320
