split_mode,model,category,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,training_seconds_mean,training_seconds_std,inference_ms_mean,inference_ms_std,params_m
subject,LeNet,cnn,0.8932291666666666,,0.893152645665417,,0.893993524459408,,0.8932291666666637,,675.148339625448,,0.0135961570776999,,0.073726
