model,selected_trial_id,epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,lr,epoch_time_s,cum_time_s,is_best
GRU,1,16.0,0.3119838268983931,0.9998809523809524,0.9998809523652672,0.8218563159306844,0.8598214285714286,0.8596811091746083,7.5e-05,10.23700038343668,159.81813446432352,1.0
GRU,1,17.0,0.3111554679416475,0.9998214285714284,0.9998214072668516,0.8188138774463108,0.8571428571428571,0.8568454264163008,3.75e-05,10.37516168691218,170.1932961512357,0.0
GRU,1,18.0,0.3102569877533686,0.9998809523809524,0.9998809523652672,0.8217621706780933,0.8598214285714286,0.8597778948514966,3.75e-05,10.297255724668505,180.4905518759042,1.0
LSTM,2,1.0,1.4901400566101075,0.7308928571428571,0.7193260100254798,1.2376140029657454,0.6050595238095238,0.5877700378339888,0.0006,23.3177668787539,23.3177668787539,1.0
LSTM,2,2.0,0.8765742652756827,0.8382142857142857,0.8305849760343955,1.0946962680135457,0.6821428571428572,0.6771531309061745,0.0006,10.256886530667543,33.574653409421444,1.0
LSTM,2,3.0,0.6925984913962228,0.901845238095238,0.9007996264379424,0.9707388630935124,0.7410714285714286,0.7393955349729434,0.0006,10.280109276995065,43.85476268641651,1.0
LSTM,2,4.0,0.5803982829479944,0.9288690476190476,0.9284012823455584,0.8864436839308057,0.774702380952381,0.7731986263896142,0.0006,10.676561936736109,54.53132462315261,1.0
LSTM,2,5.0,0.5122754410902659,0.9502380952380952,0.950223659270526,0.8725519194489434,0.7931547619047619,0.7932256135106605,0.0006,10.510953553020954,65.04227817617357,1.0
LSTM,2,6.0,0.462810468844005,0.9683928571428572,0.9684191748423924,0.8090078484444391,0.8154761904761905,0.8160727768659184,0.0006,8.932268012315035,73.9745461884886,1.0
LSTM,2,7.0,0.4468274113110133,0.9758333333333332,0.9757763691461402,0.8366742985589164,0.8175595238095238,0.8166674826141683,0.0006,9.5185028873384,83.493049075827,1.0
LSTM,2,8.0,0.4166011357307434,0.970297619047619,0.9702196428751853,0.8963892752215976,0.8092261904761905,0.8098675197618689,0.0006,9.20802223868668,92.70107131451368,0.0
LSTM,2,9.0,0.396986577737899,0.9835714285714284,0.9835675630775048,0.8163545103300185,0.8351190476190476,0.8345908747864059,0.0003,9.612957827746868,102.31402914226057,1.0
LSTM,2,10.0,0.3613043891815912,0.9938690476190476,0.993869546637907,0.813162286508651,0.837202380952381,0.837099260469529,0.0003,9.720562759786844,112.0345919020474,1.0
LSTM,2,11.0,0.3407794993831998,0.9948214285714284,0.9948244483212102,0.8128773975939978,0.8422619047619048,0.8425059399864979,0.0003,9.394552260637283,121.42914416268468,1.0
LSTM,2,12.0,0.3344153001194908,0.9960714285714286,0.9960731332827214,0.8573263435136704,0.8380952380952381,0.8369262326156154,0.00015,9.209381939843295,130.63852610252798,0.0
LSTM,2,13.0,0.3262000969478062,0.9982738095238096,0.9982741452020906,0.831145544563021,0.8452380952380952,0.8446712921462547,0.00015,8.438784489408135,139.0773105919361,1.0
LSTM,2,14.0,0.3226264325210026,0.99875,0.9987499775720656,0.8452906844161806,0.8470238095238095,0.8466597115534094,0.00015,10.396069029346108,149.47337962128222,1.0
LSTM,2,15.0,0.3216818669864109,0.9986309523809525,0.9986307104962407,0.8313281783035823,0.8505952380952381,0.8502740317647532,7.5e-05,10.524843348190188,159.9982229694724,1.0
LSTM,2,16.0,0.3178166839622316,0.999404761904762,0.999404655315467,0.8377704963797614,0.8541666666666666,0.853848410872806,7.5e-05,10.627657508477569,170.62588047794998,1.0
LSTM,2,17.0,0.3158945781844003,0.999404761904762,0.999404676528484,0.8312059649399348,0.8541666666666666,0.853851172519032,7.5e-05,10.525707142427564,181.15158762037757,1.0
LSTM,2,18.0,0.3143906065963563,0.999404761904762,0.9994046977642296,0.8498494812420436,0.8508928571428571,0.8507078960244409,3.75e-05,11.11313266120851,192.26472028158605,0.0
LeNet,1,1.0,1.300568211305709,0.7689880952380952,0.7698363548511723,1.135304564521426,0.6589285714285714,0.6560158287152104,0.0003,20.305549861863256,20.305549861863256,1.0
LeNet,1,2.0,0.8234892500014532,0.8272619047619048,0.8272640505034025,0.9957372006915864,0.7193452380952381,0.7169450221755137,0.0003,7.024614360183477,27.330164222046733,1.0
LeNet,1,3.0,0.7018448290370759,0.8720238095238095,0.8720756252827169,0.9047982369150436,0.7598214285714285,0.7598491932731113,0.0003,8.882959878072143,36.21312410011888,1.0
LeNet,1,4.0,0.6289668364751907,0.9011904761904762,0.9013616370132151,0.8536382121699196,0.7818452380952381,0.7823035121363197,0.0003,7.334714971482754,43.54783907160163,1.0
LeNet,1,5.0,0.5792906703267778,0.9179166666666668,0.9179130007410528,0.8141180418786549,0.8023809523809524,0.8024719477049934,0.0003,7.861316440626979,51.40915551222861,1.0
LeNet,1,6.0,0.5419921305066063,0.93375,0.9337922809324378,0.7903130483059656,0.80625,0.8063418873518072,0.0003,8.327005110681057,59.73616062290967,1.0
LeNet,1,7.0,0.5100067969730923,0.9361309523809525,0.935973950454038,0.7979635908490136,0.80625,0.8059520184153444,0.0003,8.437664164230227,68.17382478713989,0.0
LeNet,1,8.0,0.4875718647525424,0.9497023809523808,0.9496943962624628,0.7806836131073179,0.8101190476190476,0.8102730001732056,0.0003,8.79281878657639,76.96664357371628,1.0
LeNet,1,9.0,0.4663988515876588,0.9547023809523808,0.95461758196666,0.7746164109025683,0.8229166666666666,0.8227190032626363,0.0003,7.328379267826676,84.29502284154296,1.0
LeNet,1,10.0,0.4468635776497069,0.9551190476190476,0.9547944644696548,0.7568784727936699,0.8294642857142858,0.8268875547338589,0.0003,8.255293490365148,92.5503163319081,1.0
LeNet,1,11.0,0.4320696055889129,0.9651190476190477,0.9651193398414782,0.7697075264794486,0.8244047619047619,0.8236993284419011,0.0003,7.942524861544371,100.49284119345248,0.0
LeNet,1,12.0,0.4218885536420913,0.9708928571428572,0.970855741076381,0.7549594717366355,0.8419642857142857,0.8426732585332769,0.0003,8.056990630924702,108.54983182437718,1.0
LeNet,1,13.0,0.4106068508397965,0.978095238095238,0.9781266051955808,0.7273386498292287,0.8479166666666667,0.8481840121316693,0.0003,7.642883924767375,116.19271574914455,1.0
LeNet,1,14.0,0.3974761743204934,0.9821428571428572,0.9821554786173304,0.7617954055468241,0.8342261904761905,0.8347907109882077,0.0003,8.364962158724666,124.55767790786922,0.0
LeNet,1,15.0,0.3880993476368132,0.9835714285714284,0.9835811242313712,0.7371172683579581,0.84375,0.8440690937961247,0.0003,8.467089848592877,133.0247677564621,0.0
LeNet,1,16.0,0.3800547809827895,0.9799404761904762,0.9799127802090504,0.7615767078740256,0.8380952380952381,0.8386047690655182,0.00015,8.537414098158479,141.56218185462058,0.0
LeNet,1,17.0,0.36437777195658,0.9901190476190476,0.9901198401563857,0.7326550236770085,0.8514880952380952,0.8518459748342787,0.00015,8.303666753694415,149.865848608315,1.0
LeNet,1,18.0,0.3596973232995896,0.9901785714285716,0.990175514354034,0.7233901696545737,0.8550595238095238,0.8553288396668653,0.00015,8.05389517173171,157.9197437800467,1.0
LeNet_LSTM,1,1.0,1.340045503563754,0.7703571428571429,0.7670981794807913,0.9294316955975124,0.7053571428571429,0.6833359639728446,0.0006,21.654447292909023,21.654447292909023,1.0
LeNet_LSTM,1,2.0,0.813968859924563,0.852202380952381,0.8498831807154277,0.7703029379958198,0.8104166666666667,0.8067084838473101,0.0006,8.469024956226349,30.12347224913537,1.0
LeNet_LSTM,1,3.0,0.6385130578574119,0.9179166666666668,0.9182145094099988,0.6280797277178083,0.8720238095238095,0.8730877716910189,0.0006,8.502813020721078,38.62628526985645,1.0
LeNet_LSTM,1,4.0,0.5508049944054492,0.9360119047619048,0.93624568286131,0.5940335313479106,0.8836309523809524,0.8839696229780866,0.0006,8.64841360785067,47.27469887770712,1.0
LeNet_LSTM,1,5.0,0.498443557508998,0.9370238095238096,0.936163078623942,0.6217891800971258,0.8770833333333333,0.876068037864385,0.0006,8.578807344660163,55.85350622236729,0.0
LeNet_LSTM,1,6.0,0.480854105586788,0.9558928571428572,0.9561008024737212,0.6019549647967021,0.8943452380952381,0.8945561474783749,0.0006,8.667956210672855,64.52146243304014,1.0
LeNet_LSTM,1,7.0,0.4401069459126476,0.9713690476190476,0.9713951776227802,0.5825410990487961,0.9020833333333332,0.9015476762013154,0.0006,8.5914810821414,73.11294351518154,1.0
LeNet_LSTM,1,8.0,0.4275152100809626,0.96375,0.9637875702882288,0.6826047846249171,0.8791666666666667,0.8783320200466672,0.0006,8.68142287619412,81.79436639137566,0.0
LeNet_LSTM,1,9.0,0.4097622263567529,0.9620238095238096,0.9622189825840508,0.6198773679279146,0.887797619047619,0.8870450707883658,0.0006,8.547511173412204,90.34187756478786,0.0
LeNet_LSTM,1,10.0,0.4105370792599232,0.9783333333333334,0.9783634578310866,0.6607712319919041,0.8872023809523809,0.8870053440706575,0.0003,8.61874901689589,98.96062658168375,0.0
LeNet_LSTM,1,11.0,0.3687093799558429,0.9894642857142856,0.9894648717717,0.5798913649150303,0.9104166666666668,0.9104589520467572,0.0003,8.583072438836098,107.54369902051984,1.0
LeNet_LSTM,1,12.0,0.3568181367201496,0.9907142857142858,0.990713170133712,0.5906946170897711,0.9098214285714286,0.90951521665904,0.0003,8.511433029547334,116.0551320500672,0.0
LeNet_LSTM,1,13.0,0.3519055889813166,0.9932738095238096,0.99326758192967,0.5825871291614714,0.9125,0.911621045162676,0.0003,8.586750090122223,124.6418821401894,1.0
LeNet_LSTM,1,14.0,0.3434354037386383,0.9930357142857142,0.9930312282085691,0.6142438031378247,0.9077380952380952,0.9072261569684044,0.00015,8.436927422881126,133.07880956307054,0.0
LeNet_LSTM,1,15.0,0.3356218884199744,0.9957738095238096,0.995772712402486,0.612269637698219,0.9074404761904762,0.9073282887828888,0.00015,8.593702981248498,141.67251254431903,0.0
LeNet_LSTM,1,16.0,0.3307715524058831,0.9952380952380953,0.9952364318634404,0.6138379840623764,0.9095238095238096,0.9088947625409276,0.00015,8.671411450952291,150.34392399527133,0.0
LeNet_LSTM,1,17.0,0.3299130224003084,0.99625,0.9962489246221264,0.631773206733522,0.9086309523809524,0.90815884737565,7.5e-05,8.621777564287186,158.9657015595585,0.0
LeNet_LSTM,1,18.0,0.3268006660412473,0.9979166666666668,0.997916168432821,0.6337326628821237,0.905654761904762,0.9050714256121124,7.5e-05,8.571014640852809,167.53671620041132,0.0
MobileNet_V2,3,1.0,1.2599236274900891,0.8116666666666666,0.785050756401295,0.9717740532897768,0.7235119047619047,0.7538448707968993,0.0006,73.46572966314852,73.46572966314852,1.0
MobileNet_V2,3,2.0,0.7307438675562541,0.9152976190476192,0.9140625843854072,0.6155716045981362,0.8720238095238095,0.8715680517989962,0.0006,63.5140326321125,136.97976229526105,1.0
MobileNet_V2,3,3.0,0.5997125769512994,0.9273214285714284,0.92677870756115,0.6525619163399651,0.86875,0.8676030774525958,0.0006,61.847959607839584,198.8277219031006,0.0
MobileNet_V2,3,4.0,0.5418835004454567,0.9291071428571428,0.9287442411937148,0.6604346459820157,0.8654761904761905,0.8654377246880803,0.0006,60.881494268774986,259.7092161718756,0.0
MobileNet_V2,3,5.0,0.5117934781880605,0.9400595238095238,0.9395045328642336,0.617629074198859,0.875297619047619,0.8733743750779707,0.0003,62.88538864254952,322.5946048144251,1.0
MobileNet_V2,3,6.0,0.4194324360858826,0.9817261904761904,0.9816702030416964,0.5514590337162926,0.9035714285714286,0.9029231089387928,0.0003,58.43044873140752,381.02505354583263,1.0
MobileNet_V2,3,7.0,0.3969071809450785,0.9810714285714286,0.9811020451816734,0.5411886385508946,0.906845238095238,0.9068945632756736,0.0003,52.06682042777538,433.091873973608,1.0
MobileNet_V2,3,8.0,0.3830884254546393,0.984404761904762,0.9843749261871948,0.552380540683156,0.9092261904761904,0.9094532540187498,0.0003,62.528229650110006,495.620103623718,1.0
MobileNet_V2,3,9.0,0.3798563583691914,0.97625,0.976370177898649,0.5785286466280619,0.9086309523809524,0.9084426438026164,0.0003,56.51300938054919,552.1331130042672,0.0
MobileNet_V2,3,10.0,0.366672539114952,0.9901785714285716,0.9901642632277524,0.5621230879000255,0.9092261904761904,0.9085060657779488,0.00015,62.63481058366597,614.7679235879332,0.0
MobileNet_V2,3,11.0,0.3341939751591001,0.9949404761904762,0.994937398457016,0.582425736955234,0.9145833333333332,0.9138006119299652,0.00015,64.13205192796886,678.899975515902,1.0
MobileNet_V2,3,12.0,0.3252461354221616,0.9985119047619048,0.9985123058891346,0.5712850188925153,0.9166666666666666,0.9164245091614288,0.00015,64.5980455763638,743.4980210922658,1.0
MobileNet_V2,3,13.0,0.3239494331110091,0.9979761904761904,0.9979764942454228,0.549415312068803,0.9220238095238096,0.9223551419891168,7.5e-05,63.58485118113458,807.0828722734004,1.0
MobileNet_V2,3,14.0,0.3109667600904192,0.9992261904761904,0.9992263793438656,0.565107559306281,0.9136904761904762,0.9125341394948276,7.5e-05,63.91816827096045,871.0010405443609,0.0
MobileNet_V2,3,15.0,0.309096970132419,0.9991666666666666,0.9991667726929814,0.5495683966648011,0.9252976190476192,0.9248733085172338,7.5e-05,63.150567937642336,934.1516084820032,1.0
MobileNet_V2,3,16.0,0.3099574186120714,0.9992261904761904,0.9992262536514136,0.535170536949521,0.925595238095238,0.9256371112672508,7.5e-05,62.63440505973995,996.7860135417432,1.0
MobileNet_V2,3,17.0,0.3090769558861142,0.9991666666666666,0.9991667077328618,0.5272307716664814,0.9279761904761904,0.927849598657493,7.5e-05,62.366067262366414,1059.1520808041096,1.0
MobileNet_V2,3,18.0,0.3048771034535907,0.9995833333333334,0.999583481497742,0.5447861854519163,0.924702380952381,0.9244254827810502,7.5e-05,61.044547367841005,1120.1966281719506,0.0
ResNet18,1,1.0,0.8158937478633154,0.9423809523809524,0.9421418458974884,0.6291809700784229,0.8779761904761905,0.8779941407757063,0.0007,42.9416498914361,42.9416498914361,1.0
ResNet18,1,2.0,0.5247154794420514,0.9361309523809525,0.9338150518166976,0.5959677365564164,0.8851190476190476,0.8828055833560384,0.0007,34.140613064169884,77.08226295560598,1.0
ResNet18,1,3.0,0.4596731140500023,0.9723809523809523,0.9723782170238596,0.5798023951905115,0.9014880952380953,0.9020150652586004,0.0007,34.03590978682041,111.1181727424264,1.0
ResNet18,1,4.0,0.4311259049744833,0.9759523809523808,0.9759690273848296,0.5914394292093459,0.8979166666666667,0.8976543055381904,0.0007,29.88170905970037,140.99988180212677,0.0
ResNet18,1,5.0,0.4049571289051146,0.9847619047619048,0.9847903022236836,0.5836175403424672,0.8973214285714286,0.8960721799997913,0.0007,28.353602522984147,169.3534843251109,0.0
ResNet18,1,6.0,0.3904207210881369,0.9861904761904762,0.9861733094032562,0.5599414655140468,0.9095238095238096,0.9090767045092898,0.0007,33.5668660197407,202.9203503448516,1.0
ResNet18,1,7.0,0.3724141924438022,0.9891666666666666,0.9891809021619556,0.6118910739819209,0.8964285714285715,0.8973755186689284,0.0007,29.28007019124925,232.2004205361009,0.0
ResNet18,1,8.0,0.3665353848536809,0.9935714285714284,0.9935709015549538,0.5633274431739534,0.9157738095238096,0.9156343481503624,0.0007,33.24409791640937,265.44451845251024,1.0
ResNet18,1,9.0,0.3466990477414358,0.9911904761904762,0.9911822759676934,0.6143834170841035,0.8994047619047619,0.8986831045678342,0.00035,30.74616402387619,296.1906824763864,0.0
ResNet18,1,10.0,0.3148996825161434,0.9953571428571428,0.9953556846698188,0.6665455226387297,0.8946428571428572,0.8927418366617879,0.00035,33.09032031707466,329.2810027934611,0.0
ResNet18,1,11.0,0.3132726637806211,0.9960714285714286,0.9960705971641644,0.5831864769969668,0.9077380952380952,0.9072777035277416,0.00035,26.38808874599636,355.66909153945744,0.0
ResNet18,1,12.0,0.312609287415232,0.9982142857142856,0.9982142053603305,0.5836634533745902,0.9098214285714286,0.9100173538133638,0.000175,32.508942956104875,388.1780344955623,0.0
ResNet18,1,13.0,0.3024070715620404,0.9983928571428572,0.998392899856316,0.5559145088706697,0.925,0.9250791150656896,0.000175,34.42203560471535,422.60007010027766,1.0
ResNet18,1,14.0,0.3006266292787733,0.9996428571428572,0.9996428568690324,0.5697116853225799,0.9232142857142858,0.9230519948271216,0.000175,32.73389409668744,455.3339641969651,0.0
ResNet18,1,15.0,0.2992763886281422,1.0,0.9999999999994992,0.5877079668499174,0.9214285714285714,0.9214508284855126,0.000175,33.58052419312298,488.9144883900881,0.0
ResNet18,1,16.0,0.2974959893169857,1.0,0.9999999999994992,0.575865614556131,0.9196428571428572,0.9196444303114938,8.75e-05,34.14598743990064,523.0604758299887,0.0
ResNet18,1,17.0,0.2978205006179355,1.0,0.9999999999994992,0.580320469396455,0.9226190476190476,0.922581352278958,8.75e-05,30.77995401993394,553.8404298499227,0.0
ResNet18,1,18.0,0.2972818002246675,1.0,0.9999999999994992,0.5782625277837118,0.9235119047619048,0.92328389919786,8.75e-05,32.73995101638138,586.580380866304,0.0
TCN,1,1.0,1.3284484069971811,0.8325,0.8315067684074315,0.9419103941702772,0.6958333333333333,0.6964223049430708,0.0001,290.62004144862294,290.62004144862294,1.0
TCN,1,2.0,0.5462351552219618,0.9203571428571428,0.9202458753900804,0.7061309343400699,0.7723214285714286,0.7731182796420559,0.0001,270.8891317844391,561.509173233062,1.0
TCN,1,3.0,0.30903864930783,0.9521428571428572,0.9521428704973112,0.787903956989924,0.7880952380952381,0.7893250701930578,0.0001,280.02788786776364,841.5370611008257,1.0
TCN,1,4.0,0.2085204305464313,0.9741071428571428,0.9741338138781936,0.7462976904386475,0.8020833333333334,0.8031838024834475,0.0001,279.4216958004981,1120.9587569013238,1.0
TCN,1,5.0,0.1465423884774957,0.9820238095238096,0.9820198659976432,0.8550672219369344,0.8047619047619048,0.8040986830515456,5e-05,279.9609179068357,1400.9196748081597,1.0
TCN,1,6.0,0.078243490244661,0.9942857142857144,0.9942855251996372,0.8319539247173441,0.8202380952380952,0.8205990619176021,5e-05,279.870760364458,1680.7904351726174,1.0
TCN,1,7.0,0.0486827619728587,0.9967857142857144,0.9967860869082276,0.9013417758780512,0.8291666666666667,0.829427436741533,5e-05,279.7535280771553,1960.5439632497728,1.0
