split_mode,model,category,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,training_seconds_mean,training_seconds_std,inference_ms_mean,inference_ms_std,params_m
subject,LeNet_LSTM_MeanMax,temporal,0.9083333333333333,,0.9087774024613124,,0.9120330169056938,,0.9083333333333304,,1253.8170687463135,,0.421163160353899,,0.805852
