model,seed,class_id,class_name,precision,recall,f1,support
Transformer,47,0,class_0,0.8594249201277927,0.8406249999999973,0.8499210110579491,320
Transformer,47,1,class_1,0.7017045454545434,0.7718749999999975,0.7351190476185464,320
Transformer,47,2,class_2,0.8742138364779846,0.8687499999999972,0.8714733542314721,320
Transformer,47,3,class_3,0.6177285318559539,0.6968749999999978,0.6549192364165336,320
Transformer,47,4,class_4,0.7992831541218609,0.6968749999999978,0.7445742904836401,320
Transformer,47,5,class_5,0.7575757575757552,0.7812499999999976,0.7692307692302668,320
Transformer,47,6,class_6,0.6300940438871453,0.628124999999998,0.6291079812201553,320
Transformer,47,7,class_7,0.669467787114844,0.7468749999999976,0.7060561299847283,320
Transformer,47,8,class_8,0.8961937716262944,0.8093749999999974,0.8505747126431766,320
Transformer,47,9,class_9,0.7943037974683519,0.7843749999999975,0.7893081761001264,320
Transformer,47,10,class_10,0.7176079734219245,0.6749999999999978,0.6956521739125416,320
Transformer,47,11,class_11,0.8393442622950792,0.7999999999999975,0.8191999999994976,320
