model,seed,true_label,pred_label,count
Transformer,47,0,0,269
Transformer,47,0,1,0
Transformer,47,0,2,24
Transformer,47,0,3,1
Transformer,47,0,4,4
Transformer,47,0,5,11
Transformer,47,0,6,4
Transformer,47,0,7,0
Transformer,47,0,8,2
Transformer,47,0,9,2
Transformer,47,0,10,3
Transformer,47,0,11,0
Transformer,47,1,0,1
Transformer,47,1,1,247
Transformer,47,1,2,0
Transformer,47,1,3,0
Transformer,47,1,4,21
Transformer,47,1,5,40
Transformer,47,1,6,0
Transformer,47,1,7,0
Transformer,47,1,8,0
Transformer,47,1,9,8
Transformer,47,1,10,2
Transformer,47,1,11,1
Transformer,47,2,0,3
Transformer,47,2,1,3
Transformer,47,2,2,278
Transformer,47,2,3,0
Transformer,47,2,4,0
Transformer,47,2,5,1
Transformer,47,2,6,0
Transformer,47,2,7,34
Transformer,47,2,8,0
Transformer,47,2,9,0
Transformer,47,2,10,1
Transformer,47,2,11,0
Transformer,47,3,0,1
Transformer,47,3,1,1
Transformer,47,3,2,1
Transformer,47,3,3,223
Transformer,47,3,4,4
Transformer,47,3,5,1
Transformer,47,3,6,83
Transformer,47,3,7,2
Transformer,47,3,8,0
Transformer,47,3,9,1
Transformer,47,3,10,0
Transformer,47,3,11,3
Transformer,47,4,0,20
Transformer,47,4,1,28
Transformer,47,4,2,1
Transformer,47,4,3,8
Transformer,47,4,4,223
Transformer,47,4,5,3
Transformer,47,4,6,3
Transformer,47,4,7,4
Transformer,47,4,8,0
Transformer,47,4,9,26
Transformer,47,4,10,2
Transformer,47,4,11,2
Transformer,47,5,0,5
Transformer,47,5,1,43
Transformer,47,5,2,2
Transformer,47,5,3,0
Transformer,47,5,4,6
Transformer,47,5,5,250
Transformer,47,5,6,1
Transformer,47,5,7,0
Transformer,47,5,8,1
Transformer,47,5,9,3
Transformer,47,5,10,8
Transformer,47,5,11,1
Transformer,47,6,0,1
Transformer,47,6,1,2
Transformer,47,6,2,2
Transformer,47,6,3,100
Transformer,47,6,4,5
Transformer,47,6,5,0
Transformer,47,6,6,201
Transformer,47,6,7,2
Transformer,47,6,8,0
Transformer,47,6,9,2
Transformer,47,6,10,1
Transformer,47,6,11,4
Transformer,47,7,0,1
Transformer,47,7,1,0
Transformer,47,7,2,7
Transformer,47,7,3,2
Transformer,47,7,4,1
Transformer,47,7,5,3
Transformer,47,7,6,1
Transformer,47,7,7,239
Transformer,47,7,8,5
Transformer,47,7,9,1
Transformer,47,7,10,59
Transformer,47,7,11,1
Transformer,47,8,0,3
Transformer,47,8,1,4
Transformer,47,8,2,0
Transformer,47,8,3,0
Transformer,47,8,4,0
Transformer,47,8,5,5
Transformer,47,8,6,0
Transformer,47,8,7,10
Transformer,47,8,8,259
Transformer,47,8,9,4
Transformer,47,8,10,6
Transformer,47,8,11,29
Transformer,47,9,0,4
Transformer,47,9,1,21
Transformer,47,9,2,0
Transformer,47,9,3,5
Transformer,47,9,4,14
Transformer,47,9,5,6
Transformer,47,9,6,5
Transformer,47,9,7,2
Transformer,47,9,8,3
Transformer,47,9,9,251
Transformer,47,9,10,3
Transformer,47,9,11,6
Transformer,47,10,0,4
Transformer,47,10,1,1
Transformer,47,10,2,3
Transformer,47,10,3,0
Transformer,47,10,4,1
Transformer,47,10,5,9
Transformer,47,10,6,1
Transformer,47,10,7,63
Transformer,47,10,8,15
Transformer,47,10,9,5
Transformer,47,10,10,216
Transformer,47,10,11,2
Transformer,47,11,0,1
Transformer,47,11,1,2
Transformer,47,11,2,0
Transformer,47,11,3,22
Transformer,47,11,4,0
Transformer,47,11,5,1
Transformer,47,11,6,20
Transformer,47,11,7,1
Transformer,47,11,8,4
Transformer,47,11,9,13
Transformer,47,11,10,0
Transformer,47,11,11,256
