split_mode,seed,model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m
subject,44.0,CNN_LSTM,temporal,0.896875,0.8971346247762506,0.8990335012444746,0.896874999999997,1386.1790720093995,0.5858021031599492,11500492.0,11.500492
