model,seed,class_id,class_name,precision,recall,f1,support
TCN,43,0,class_0,0.8313609467455596,0.8781249999999972,0.8541033434645432,320
TCN,43,1,class_1,0.9277978339350146,0.8031249999999974,0.8609715242876068,320
TCN,43,2,class_2,0.8742857142857118,0.9562499999999969,0.9134328358203938,320
TCN,43,3,class_3,0.6565934065934047,0.7468749999999976,0.6988304093562251,320
TCN,43,4,class_4,0.8999999999999971,0.8999999999999971,0.8999999999994971,320
TCN,43,5,class_5,0.8174603174603152,0.965624999999997,0.8853868194837415,320
TCN,43,6,class_6,0.6932907348242788,0.6781249999999979,0.6856240126377284,320
TCN,43,7,class_7,0.874598070739547,0.8499999999999973,0.8621236133117001,320
TCN,43,8,class_8,0.9161073825503324,0.8531249999999972,0.8834951456305656,320
TCN,43,9,class_9,0.9587301587301557,0.943749999999997,0.9511811023617016,320
TCN,43,10,class_10,0.8892508143322446,0.8531249999999972,0.870813397128684,320
TCN,43,11,class_11,0.9814126394052007,0.8249999999999974,0.8964346349740338,320
