model,seed,best_config_path,hpo_trial_id,hpo_best_val_f1,hpo_best_val_acc,main_best_val_f1,main_test_macro_f1,config_json
TCN,43,/home/yaxin/tacact/outputs_phase1_10gpu_20260428_061937/best_model_configs.json,2,0.8576824424842654,0.8580357142857142,0.8684837348893516,0.8551997365380349,"{""lr"": 0.0002, ""batch_size"": 4, ""weight_decay"": 0.0001, ""num_channels"": 384, ""dropout"": 0.0}"
