model_name,phase,trial_id,seed,lr,batch_size,weight_decay,epochs_budget,epochs_ran,best_epoch,best_val_f1,best_val_acc,best_val_loss,last5_mean_val_f1,last5_std_val_f1,final_epoch_val_f1,train_time_sec,num_params,test_f1,test_acc,status,status_reason,error,host,gpu_local_id,cuda_visible_devices,pid
MobileNet_V2,2,1,243,0.001,16,1e-05,25,25,24,0.9336194102140039,0.9339285714285714,0.3686977518589484,0.9315692785953807,0.0011741031424073066,0.9319388092123781,902.8567369356751,2261420,,,ok,,,ubuntu,2,2,3112974
MobileNet_V2,2,2,244,0.0006,8,0.001,25,25,23,0.9241559599628824,0.924702380952381,0.4481239331158597,0.9212176775232873,0.002503780821659641,0.9214802595617052,2029.2560848351568,2261420,,,ok,,,ubuntu,0,0,3113006
MobileNet_V2,2,3,245,0.001,8,1e-05,25,25,20,0.9270451466388384,0.9273809523809524,0.34735404132289543,0.9211848111405653,0.0015214482824908813,0.9221694282928871,1989.3917451072484,2261420,,,ok,,,ubuntu,1,1,3113965
