model,seed,true_label,pred_label,count
TCN,45,0,0,261
TCN,45,0,1,0
TCN,45,0,2,19
TCN,45,0,3,4
TCN,45,0,4,1
TCN,45,0,5,7
TCN,45,0,6,6
TCN,45,0,7,0
TCN,45,0,8,20
TCN,45,0,9,0
TCN,45,0,10,0
TCN,45,0,11,2
TCN,45,1,0,3
TCN,45,1,1,242
TCN,45,1,2,38
TCN,45,1,3,0
TCN,45,1,4,6
TCN,45,1,5,31
TCN,45,1,6,0
TCN,45,1,7,0
TCN,45,1,8,0
TCN,45,1,9,0
TCN,45,1,10,0
TCN,45,1,11,0
TCN,45,2,0,9
TCN,45,2,1,0
TCN,45,2,2,288
TCN,45,2,3,1
TCN,45,2,4,0
TCN,45,2,5,2
TCN,45,2,6,15
TCN,45,2,7,0
TCN,45,2,8,3
TCN,45,2,9,0
TCN,45,2,10,0
TCN,45,2,11,2
TCN,45,3,0,2
TCN,45,3,1,0
TCN,45,3,2,0
TCN,45,3,3,260
TCN,45,3,4,5
TCN,45,3,5,0
TCN,45,3,6,49
TCN,45,3,7,0
TCN,45,3,8,0
TCN,45,3,9,0
TCN,45,3,10,0
TCN,45,3,11,4
TCN,45,4,0,3
TCN,45,4,1,14
TCN,45,4,2,0
TCN,45,4,3,2
TCN,45,4,4,289
TCN,45,4,5,4
TCN,45,4,6,2
TCN,45,4,7,0
TCN,45,4,8,0
TCN,45,4,9,5
TCN,45,4,10,0
TCN,45,4,11,1
TCN,45,5,0,0
TCN,45,5,1,2
TCN,45,5,2,2
TCN,45,5,3,0
TCN,45,5,4,0
TCN,45,5,5,313
TCN,45,5,6,0
TCN,45,5,7,0
TCN,45,5,8,2
TCN,45,5,9,1
TCN,45,5,10,0
TCN,45,5,11,0
TCN,45,6,0,3
TCN,45,6,1,1
TCN,45,6,2,2
TCN,45,6,3,118
TCN,45,6,4,7
TCN,45,6,5,2
TCN,45,6,6,186
TCN,45,6,7,0
TCN,45,6,8,0
TCN,45,6,9,0
TCN,45,6,10,0
TCN,45,6,11,1
TCN,45,7,0,3
TCN,45,7,1,0
TCN,45,7,2,1
TCN,45,7,3,0
TCN,45,7,4,0
TCN,45,7,5,2
TCN,45,7,6,0
TCN,45,7,7,276
TCN,45,7,8,12
TCN,45,7,9,0
TCN,45,7,10,15
TCN,45,7,11,11
TCN,45,8,0,3
TCN,45,8,1,0
TCN,45,8,2,9
TCN,45,8,3,0
TCN,45,8,4,0
TCN,45,8,5,0
TCN,45,8,6,0
TCN,45,8,7,2
TCN,45,8,8,290
TCN,45,8,9,9
TCN,45,8,10,3
TCN,45,8,11,4
TCN,45,9,0,0
TCN,45,9,1,0
TCN,45,9,2,0
TCN,45,9,3,1
TCN,45,9,4,1
TCN,45,9,5,0
TCN,45,9,6,0
TCN,45,9,7,0
TCN,45,9,8,1
TCN,45,9,9,312
TCN,45,9,10,0
TCN,45,9,11,5
TCN,45,10,0,0
TCN,45,10,1,0
TCN,45,10,2,0
TCN,45,10,3,0
TCN,45,10,4,0
TCN,45,10,5,2
TCN,45,10,6,0
TCN,45,10,7,25
TCN,45,10,8,0
TCN,45,10,9,1
TCN,45,10,10,291
TCN,45,10,11,1
TCN,45,11,0,11
TCN,45,11,1,0
TCN,45,11,2,4
TCN,45,11,3,42
TCN,45,11,4,1
TCN,45,11,5,0
TCN,45,11,6,19
TCN,45,11,7,0
TCN,45,11,8,0
TCN,45,11,9,3
TCN,45,11,10,0
TCN,45,11,11,240
