model,seed,class_id,class_name,precision,recall,f1,support
TCN,45,0,class_0,0.8758389261744937,0.8156249999999974,0.8446601941742551,320
TCN,45,1,class_1,0.9343629343629307,0.7562499999999975,0.8359240069079654,320
TCN,45,2,class_2,0.7933884297520639,0.8999999999999971,0.8433382137623106,320
TCN,45,3,class_3,0.6074766355140172,0.8124999999999974,0.6951871657749096,320
TCN,45,4,class_4,0.9322580645161259,0.9031249999999971,0.9174603174598145,320
TCN,45,5,class_5,0.8622589531680417,0.9781249999999969,0.9165446559292211,320
TCN,45,6,class_6,0.6714801444043297,0.5812499999999982,0.6231155778889477,320
TCN,45,7,class_7,0.9108910891089078,0.8624999999999973,0.8860353130011025,320
TCN,45,8,class_8,0.8841463414634119,0.9062499999999971,0.8950617283945589,320
TCN,45,9,class_9,0.9425981873111753,0.9749999999999969,0.9585253456216168,320
TCN,45,10,class_10,0.9417475728155309,0.909374999999997,0.9252782193953635,320
TCN,45,11,class_11,0.8856088560885576,0.7499999999999976,0.8121827411162518,320
