epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_f1,val_macro_f1,lr,epoch_time_s,cum_time_s,is_best
1.0,1.4199804690854179,0.7722023809523809,0.7717725340751834,0.9460849217006139,0.7169642857142857,0.7124268606811547,0.7124268606811547,0.0006,23.56737334281206,23.56737334281206,1.0
2.0,0.8148123551684188,0.8435714285714285,0.8412244259752812,0.8012405685016087,0.7696428571428572,0.7518321513659018,0.7518321513659018,0.0006,8.50049553066492,32.06786887347698,1.0
3.0,0.6831437412776874,0.9010714285714285,0.9005074337117681,0.6554525426455906,0.8556547619047619,0.8548585956611231,0.8548585956611231,0.0006,8.447427082806826,40.51529595628381,1.0
4.0,0.5749042120269949,0.9252976190476191,0.9241846813543163,0.6050291912896293,0.8732142857142857,0.8684229492709962,0.8684229492709962,0.0006,8.408479262143373,48.92377521842718,1.0
5.0,0.5084389841375242,0.9382142857142857,0.9379275708665912,0.582712155296689,0.888095238095238,0.8860258056259237,0.8860258056259237,0.0006,8.47204894758761,57.39582416601479,1.0
6.0,0.47651812218894524,0.942202380952381,0.9420558288686466,0.6193639408974421,0.8830357142857143,0.8819798169362901,0.8819798169362901,0.0006,8.473668314516544,65.86949248053133,0.0
7.0,0.45324011753267207,0.960654761904762,0.9606915454587234,0.6116783652986799,0.893154761904762,0.8932849349119416,0.8932849349119416,0.0006,8.451908990740776,74.32140147127211,1.0
8.0,0.43549296463850334,0.9641071428571428,0.9641532919650504,0.646679143110911,0.8779761904761905,0.8774785921398379,0.8774785921398379,0.0003,8.501518143340945,82.82291961461306,0.0
9.0,0.39336421088574053,0.9780357142857142,0.9780140509280985,0.5955550568444389,0.9002976190476191,0.900167927625592,0.900167927625592,0.0003,8.092539155855775,90.91545877046883,1.0
10.0,0.38295538899109843,0.9833333333333333,0.9833588159128883,0.6365561848595029,0.8958333333333334,0.8964199451476292,0.8964199451476292,0.0003,8.520388308912516,99.43584707938135,0.0
11.0,0.3734202485800696,0.9879166666666667,0.9879171858319754,0.6004852573076884,0.9023809523809524,0.902540285986444,0.902540285986444,0.00015,8.627663880586624,108.06351095996797,1.0
12.0,0.35281471641797985,0.9911904761904762,0.9911926381425574,0.5995927850405375,0.90625,0.9060676124649732,0.9060676124649732,0.00015,8.517275104299188,116.58078606426716,1.0
13.0,0.35026055053159766,0.9922619047619048,0.9922622907503834,0.6053187580335708,0.9044642857142857,0.9041374778658153,0.9041374778658153,0.00015,8.521451961249113,125.10223802551627,0.0
14.0,0.34561584974876375,0.9933928571428572,0.9933950580734817,0.6265657714435032,0.9011904761904762,0.9013482799145415,0.9013482799145415,7.5e-05,8.545178351923823,133.6474163774401,0.0
15.0,0.3386236799760463,0.9950595238095238,0.9950608030655981,0.6173189571925572,0.9026785714285714,0.9026755291444896,0.9026755291444896,7.5e-05,8.591325564309955,142.23874194175005,0.0
16.0,0.3377394874512923,0.9951190476190476,0.9951187396804889,0.6156959164710272,0.90625,0.9061129393764191,0.9061129393764191,7.5e-05,8.622068125754595,150.86081006750464,1.0
17.0,0.3350890122439018,0.9955952380952381,0.995594835639769,0.6339262638773236,0.9011904761904762,0.9007864454223461,0.9007864454223461,3.75e-05,8.644940024241805,159.50575009174645,0.0
18.0,0.3328758165410263,0.9966071428571428,0.9966073478797018,0.6288295155479795,0.9008928571428572,0.9004173852644604,0.9004173852644604,3.75e-05,8.685542494058609,168.19129258580506,0.0
