split_mode,seed,model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m
subject,49.0,LeNet_LSTM,temporal,0.89375,0.8940450533180825,0.895908002540521,0.8937499999999972,627.8842595145106,0.19008518138434738,331708.0,0.331708
