model,seed,true_label,pred_label,count
LSTM,51,0,0,266
LSTM,51,0,1,0
LSTM,51,0,2,21
LSTM,51,0,3,4
LSTM,51,0,4,4
LSTM,51,0,5,8
LSTM,51,0,6,10
LSTM,51,0,7,0
LSTM,51,0,8,4
LSTM,51,0,9,1
LSTM,51,0,10,0
LSTM,51,0,11,2
LSTM,51,1,0,0
LSTM,51,1,1,276
LSTM,51,1,2,0
LSTM,51,1,3,1
LSTM,51,1,4,18
LSTM,51,1,5,18
LSTM,51,1,6,1
LSTM,51,1,7,0
LSTM,51,1,8,0
LSTM,51,1,9,1
LSTM,51,1,10,3
LSTM,51,1,11,2
LSTM,51,2,0,10
LSTM,51,2,1,0
LSTM,51,2,2,308
LSTM,51,2,3,0
LSTM,51,2,4,0
LSTM,51,2,5,0
LSTM,51,2,6,0
LSTM,51,2,7,0
LSTM,51,2,8,2
LSTM,51,2,9,0
LSTM,51,2,10,0
LSTM,51,2,11,0
LSTM,51,3,0,3
LSTM,51,3,1,1
LSTM,51,3,2,0
LSTM,51,3,3,225
LSTM,51,3,4,11
LSTM,51,3,5,0
LSTM,51,3,6,72
LSTM,51,3,7,1
LSTM,51,3,8,0
LSTM,51,3,9,4
LSTM,51,3,10,0
LSTM,51,3,11,3
LSTM,51,4,0,9
LSTM,51,4,1,6
LSTM,51,4,2,0
LSTM,51,4,3,1
LSTM,51,4,4,290
LSTM,51,4,5,3
LSTM,51,4,6,1
LSTM,51,4,7,0
LSTM,51,4,8,0
LSTM,51,4,9,9
LSTM,51,4,10,1
LSTM,51,4,11,0
LSTM,51,5,0,2
LSTM,51,5,1,14
LSTM,51,5,2,0
LSTM,51,5,3,0
LSTM,51,5,4,0
LSTM,51,5,5,297
LSTM,51,5,6,0
LSTM,51,5,7,0
LSTM,51,5,8,1
LSTM,51,5,9,0
LSTM,51,5,10,6
LSTM,51,5,11,0
LSTM,51,6,0,1
LSTM,51,6,1,2
LSTM,51,6,2,0
LSTM,51,6,3,101
LSTM,51,6,4,9
LSTM,51,6,5,0
LSTM,51,6,6,199
LSTM,51,6,7,0
LSTM,51,6,8,0
LSTM,51,6,9,2
LSTM,51,6,10,0
LSTM,51,6,11,6
LSTM,51,7,0,1
LSTM,51,7,1,3
LSTM,51,7,2,2
LSTM,51,7,3,1
LSTM,51,7,4,0
LSTM,51,7,5,5
LSTM,51,7,6,1
LSTM,51,7,7,275
LSTM,51,7,8,3
LSTM,51,7,9,4
LSTM,51,7,10,22
LSTM,51,7,11,3
LSTM,51,8,0,15
LSTM,51,8,1,0
LSTM,51,8,2,7
LSTM,51,8,3,0
LSTM,51,8,4,0
LSTM,51,8,5,0
LSTM,51,8,6,0
LSTM,51,8,7,0
LSTM,51,8,8,279
LSTM,51,8,9,1
LSTM,51,8,10,0
LSTM,51,8,11,18
LSTM,51,9,0,0
LSTM,51,9,1,18
LSTM,51,9,2,0
LSTM,51,9,3,0
LSTM,51,9,4,34
LSTM,51,9,5,0
LSTM,51,9,6,1
LSTM,51,9,7,1
LSTM,51,9,8,0
LSTM,51,9,9,256
LSTM,51,9,10,1
LSTM,51,9,11,9
LSTM,51,10,0,0
LSTM,51,10,1,1
LSTM,51,10,2,0
LSTM,51,10,3,0
LSTM,51,10,4,0
LSTM,51,10,5,6
LSTM,51,10,6,1
LSTM,51,10,7,6
LSTM,51,10,8,5
LSTM,51,10,9,2
LSTM,51,10,10,298
LSTM,51,10,11,1
LSTM,51,11,0,0
LSTM,51,11,1,0
LSTM,51,11,2,0
LSTM,51,11,3,14
LSTM,51,11,4,3
LSTM,51,11,5,0
LSTM,51,11,6,10
LSTM,51,11,7,1
LSTM,51,11,8,4
LSTM,51,11,9,28
LSTM,51,11,10,0
LSTM,51,11,11,260
