model,seed,class_id,class_name,precision,recall,f1,support
LSTM,51,0,class_0,0.8664495114006486,0.8312499999999974,0.848484848484346,320
LSTM,51,1,class_1,0.8598130841121467,0.8624999999999973,0.8611544461773443,320
LSTM,51,2,class_2,0.9112426035502931,0.9624999999999969,0.9361702127654549,320
LSTM,51,3,class_3,0.6484149855907761,0.7031249999999978,0.6746626686651659,320
LSTM,51,4,class_4,0.7859078590785886,0.9062499999999971,0.8417997097237381,320
LSTM,51,5,class_5,0.8813056379821932,0.928124999999997,0.9041095890405934,320
LSTM,51,6,class_6,0.6722972972972949,0.621874999999998,0.6461038961033946,320
LSTM,51,7,class_7,0.9683098591549261,0.8593749999999972,0.9105960264895648,320
LSTM,51,8,class_8,0.9362416107382519,0.8718749999999972,0.902912621358721,320
LSTM,51,9,class_9,0.8311688311688284,0.7999999999999975,0.8152866242033192,320
LSTM,51,10,class_10,0.9003021148036225,0.931249999999997,0.915514592933445,320
LSTM,51,11,class_11,0.855263157894734,0.8124999999999974,0.8333333333328309,320
