model,seed,class_id,class_name,precision,recall,f1,support
LeNet,49,0,class_0,0.9409836065573739,0.8968749999999971,0.9183999999994973,320
LeNet,49,1,class_1,0.9480519480519449,0.9124999999999971,0.9299363057319813,320
LeNet,49,2,class_2,0.8588235294117621,0.9124999999999971,0.8848484848479826,320
LeNet,49,3,class_3,0.7124600638977613,0.6968749999999978,0.7045813586092924,320
LeNet,49,4,class_4,0.9770491803278656,0.931249999999997,0.9535999999994972,320
LeNet,49,5,class_5,0.9026548672566345,0.9562499999999969,0.9286798179054156,320
LeNet,49,6,class_6,0.7115987460815024,0.7093749999999978,0.7104851330198421,320
LeNet,49,7,class_7,0.9341692789968622,0.931249999999997,0.9327073552420635,320
LeNet,49,8,class_8,0.9297124600638947,0.909374999999997,0.9194312796203501,320
LeNet,49,9,class_9,0.8933717579250694,0.9687499999999969,0.9295352323833059,320
LeNet,49,10,class_10,0.9420731707317044,0.965624999999997,0.9537037037032008,320
LeNet,49,11,class_11,0.976973684210523,0.928124999999997,0.951923076922574,320
