model,seed,epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,test_loss,test_acc,test_f1,lr,epoch_time_sec
TCN,50,1,1.3173307345594678,0.5439880952380952,0.8148546225109294,0.8156237933075144,0.7163690476190476,0.7088243836575314,0.9888834618410328,0.6776041666666667,0.6761555019774609,0.0001,38.49393009953201
TCN,50,2,0.5450724172663121,0.8142857142857143,0.9081467540611391,0.8146980220492142,0.7526785714285714,0.7446484939653546,0.9329728717390026,0.7171875,0.7201171359782056,0.0001,35.17973564565182
TCN,50,3,0.312034768533139,0.8946428571428572,0.959088207642799,0.6799281627308249,0.8116071428571429,0.8123768907218736,0.8494657907661652,0.7638020833333333,0.7648643351562111,0.0001,35.097329169511795
TCN,50,4,0.20495347411150025,0.9335714285714286,0.9728163686738376,0.760571328380558,0.8172619047619047,0.8136421096535141,0.8511826272853341,0.7872395833333333,0.7880550637144137,0.0001,36.06365148164332
TCN,50,5,0.15038478004790487,0.9528571428571428,0.9815245679510821,0.7640619860988452,0.8288690476190477,0.8287356070615153,0.8646758299728087,0.7880208333333333,0.7892975350418084,0.0001,34.40117856301367
TCN,50,6,0.11288953474589757,0.9650595238095238,0.9853615500678644,0.8549323398060248,0.8300595238095239,0.8295562870481579,0.9866920518122645,0.7830729166666667,0.7832000923611595,5e-05,34.162646217271686
TCN,50,7,0.05651501580363228,0.9835714285714285,0.9960136987938469,0.8826827735270012,0.8419642857142857,0.8421008393655027,1.0412113703848036,0.7955729166666666,0.7955661116127289,5e-05,34.802227264270186
TCN,50,8,0.034575327393554504,0.989702380952381,0.9972020822416532,1.154514007224129,0.8258928571428571,0.8260799108076275,1.2351417195306147,0.78671875,0.788402992275803,5e-05,35.73804737441242
TCN,50,9,0.0317567428165958,0.990297619047619,0.9973808591460984,1.0019452736236063,0.8497023809523809,0.8482398069463563,1.1182077600993996,0.8046875,0.8055625533760279,2.5e-05,34.98305391892791
TCN,50,10,0.016209874692417327,0.9956547619047619,0.9995237882040803,1.139116523524321,0.8497023809523809,0.8492710088387917,1.2490298503877735,0.8080729166666667,0.808786403958006,2.5e-05,36.3491684384644
TCN,50,11,0.013626078225317455,0.9964285714285714,0.9992857138828525,1.309844542809772,0.8366071428571429,0.8351454501006815,1.347138281872607,0.8104166666666667,0.812007174108815,2.5e-05,35.319268833845854
TCN,50,12,0.012385413157088417,0.9966666666666667,0.9994047829957524,1.218572930572559,0.8455357142857143,0.8448183754994996,1.3143768542994114,0.8151041666666666,0.8158400874503472,1.25e-05,33.38708131946623
TCN,50,13,0.006974317970730009,0.9982738095238095,0.9998214285557431,1.2377236068746604,0.8544642857142857,0.854046718292056,1.3769842264059482,0.8169270833333333,0.8177021595178449,1.25e-05,35.330678436905146
TCN,50,14,0.006483802433524813,0.9983928571428572,0.9998214285557431,1.30245332209046,0.8580357142857142,0.8570105843540029,1.4789387099936242,0.8114583333333333,0.8119810273086384,1.25e-05,35.09491638839245
TCN,50,15,0.005942971365792411,0.9982142857142857,0.9998214285557432,1.3265202180848101,0.8544642857142857,0.8543677891939718,1.4833350873111795,0.8098958333333334,0.8113971492600215,6.25e-06,34.72595207951963
TCN,50,16,0.003688620101837885,0.9991071428571429,0.9998809523728593,1.3656468625340206,0.8505952380952381,0.8501316253561356,1.4831832935493348,0.8127604166666667,0.8136544946854772,6.25e-06,33.86374687589705
TCN,50,17,0.003960091478767849,0.9990476190476191,0.9998214498142493,1.397621228551027,0.8497023809523809,0.8496522400130747,1.5618181476412696,0.8098958333333334,0.811016343043416,6.25e-06,33.45485235191882
TCN,50,18,0.004578401034786588,0.9986904761904762,0.999940476182383,1.4468675905502555,0.8508928571428571,0.8502319444501903,1.5807103452721678,0.8111979166666666,0.8120202945730943,3.125e-06,35.255313815549016
TCN,50,19,0.0034570365576517014,0.9992261904761904,0.999940476182383,1.4164362879156096,0.8529761904761904,0.8522878643137749,1.5605907067480331,0.8125,0.8133973850524007,3.125e-06,34.48243317939341
TCN,50,20,0.003955798596143723,0.9991071428571429,0.999940476182383,1.4195566454695956,0.8523809523809524,0.8518961773206669,1.5807168424805833,0.8143229166666667,0.8153935868618659,3.125e-06,33.118288204073906
TCN,50,21,0.003109110515742075,0.9991071428571429,0.999940476182383,1.4344218264243669,0.8508928571428571,0.8505349408780493,1.5849936254874422,0.815625,0.8166394731102317,1.5625e-06,34.90491618774831
TCN,50,22,0.0023721372087796527,0.9995238095238095,0.999940476182383,1.4249477131277262,0.8532738095238095,0.8526721490111738,1.57083847985394,0.81484375,0.8158686804802535,1.5625e-06,33.23796463944018
TCN,50,23,0.0032272525060744513,0.9991666666666666,0.999940476182383,1.4659663860997365,0.8514880952380952,0.8506686821163387,1.6024336824970191,0.81171875,0.8127157571086082,1.5625e-06,34.396419459953904
TCN,50,24,0.0029061744894300187,0.9992261904761904,0.999940476182383,1.4606694673584912,0.8538690476190476,0.853032581091352,1.6055536100023153,0.81328125,0.8142826115867029,7.8125e-07,34.47461182437837
TCN,50,25,0.002879466400260017,0.9993452380952381,0.999940476182383,1.47261480509317,0.8529761904761904,0.8520565133145123,1.6136505979728726,0.8130208333333333,0.813972457121153,7.8125e-07,34.830867974087596
