model,seed,class_id,class_name,precision,recall,f1,support
GRU,42,0,class_0,0.8005319148936149,0.940624999999997,0.8649425287351329,320
GRU,42,1,class_1,0.9006410256410227,0.8781249999999972,0.8892405063286111,320
GRU,42,2,class_2,0.9743589743589711,0.949999999999997,0.9620253164551932,320
GRU,42,3,class_3,0.624365482233501,0.7687499999999975,0.6890756302516042,320
GRU,42,4,class_4,0.8520710059171572,0.8999999999999971,0.8753799392092241,320
GRU,42,5,class_5,0.8952095808383206,0.934374999999997,0.9143730886845125,320
GRU,42,6,class_6,0.7075098814229221,0.5593749999999982,0.6247818499122446,320
GRU,42,7,class_7,0.852830188679242,0.7062499999999977,0.7726495726490744,320
GRU,42,8,class_8,0.9087719298245581,0.8093749999999974,0.8561983471069368,320
GRU,42,9,class_9,0.9350649350649319,0.8999999999999971,0.9171974522287966,320
GRU,42,10,class_10,0.8734939759036118,0.9062499999999971,0.8895705521467366,320
GRU,42,11,class_11,0.842900302114801,0.8718749999999972,0.8571428571423546,320
