epoch,train_loss,val_loss,val_acc,val_f1,lr,epoch_time_s,cum_time_s
1.0,1.3627413613455637,1.0673213975770133,0.6419642857142858,0.6331993879163081,0.0002,25.064877647906542,25.064877647906542
2.0,0.716001892998105,0.8660782286099025,0.7029761904761904,0.7021162031044773,0.0002,14.483960654586554,39.548838302493095
3.0,0.5347925912766229,0.7795737433291617,0.7401785714285715,0.7389015119703727,0.0002,14.058540675789118,53.60737897828221
4.0,0.44185629719779607,0.7103870918708188,0.762797619047619,0.7617763703911992,0.0002,13.541630435734987,67.1490094140172
5.0,0.3699350273041498,0.6405946329413426,0.7797619047619048,0.7787509921540368,0.0002,13.40678110346198,80.55579051747918
6.0,0.323978450241543,0.6313262383852686,0.7860119047619047,0.7831553947107067,0.0002,13.329192340373993,93.88498285785317
7.0,0.2866304284334183,0.6042375235951373,0.7958333333333333,0.7951990122978846,0.0002,13.108398651704192,106.99338150955737
8.0,0.2530061609972091,0.5709608316244114,0.8166666666666667,0.816255975073464,0.0002,13.139715559780598,120.13309706933796
9.0,0.22286785849503107,0.5463901068394382,0.8229166666666666,0.8223469371750355,0.0002,13.361562686040998,133.49465975537896
10.0,0.206230506002903,0.5520705302112869,0.8264880952380952,0.8264901160324376,0.0002,13.347874589264393,146.84253434464335
