model,seed,epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,test_loss,test_acc,test_f1,lr,epoch_time_sec
EfficientNet_B0,44,1,0.9819369847150076,0.6439285714285714,0.7955527299560994,0.5192328760491883,0.7955357142857142,0.7688687594077591,0.5036933557591207,0.7924479166666667,0.7652964504926133,0.0007,88.61707862280309
EfficientNet_B0,44,2,0.45008896587860014,0.8350595238095239,0.8752578107183298,0.7978768049870268,0.825297619047619,0.8244797938355557,0.6101520333175359,0.8424479166666666,0.8416880095442659,0.0007,85.83026711456478
EfficientNet_B0,44,3,0.3243079962687833,0.8856547619047619,0.9187453937922073,0.47585380839369634,0.8764880952380952,0.8743718610233654,0.36549123756910074,0.8674479166666667,0.861456562750138,0.0007,87.65824165567756
EfficientNet_B0,44,4,0.25493736812756174,0.9120833333333334,0.9324429234544983,0.4605910578078779,0.8967261904761905,0.896145648472919,0.3695691984935062,0.8713541666666667,0.8630562621512086,0.0007,89.0354364104569
EfficientNet_B0,44,5,0.2044044812449387,0.9298214285714286,0.970755987450307,0.4154590249535193,0.8967261904761905,0.8965840572880698,0.3295848395942566,0.8903645833333333,0.8902229505319653,0.0007,85.43534889444709
EfficientNet_B0,44,6,0.1704201671055385,0.9451190476190476,0.9729601658101107,0.44842074527493553,0.9050595238095238,0.90614021058915,0.2952680689284762,0.90546875,0.9059984263002151,0.0007,80.47036559507251
EfficientNet_B0,44,7,0.1614513488965375,0.9476190476190476,0.9598719405099608,0.3923407330466987,0.9011904761904762,0.9013515098154734,0.3239704839355644,0.8872395833333333,0.8856190962969674,0.0007,90.77622839994729
EfficientNet_B0,44,8,0.1296578439289615,0.9577976190476191,0.9866146122201233,0.41892621735107155,0.919345238095238,0.9200089126250525,0.3079936233987079,0.9122395833333333,0.9125331909893926,0.0007,90.24311804771423
EfficientNet_B0,44,9,0.11207621499186471,0.9639285714285715,0.9845454957624429,0.4538632577999843,0.9217261904761904,0.9220056357961234,0.3208283777466894,0.9067708333333333,0.905978396027956,0.0007,91.09648674726486
EfficientNet_B0,44,10,0.10063074849900745,0.9666071428571429,0.9880386261696238,0.45608510487940335,0.9151785714285714,0.9155724438208536,0.3447178728869555,0.9020833333333333,0.9013130764429568,0.00035,75.85108250752091
EfficientNet_B0,44,11,0.04739294262869018,0.9864880952380952,0.9959523394913775,0.48458160598428707,0.9258928571428572,0.9265338721181023,0.33076451401079887,0.9236979166666667,0.9227671180693426,0.00035,85.62778427638113
EfficientNet_B0,44,12,0.03414875850081444,0.9891666666666666,0.9949376351185583,0.6157229243488588,0.9223214285714286,0.9234827175025034,0.30463523936953557,0.9239583333333333,0.9236692813888792,0.00035,88.23347841575742
EfficientNet_B0,44,13,0.03877380496689251,0.9882738095238095,0.9948228623502668,0.4564769250655476,0.9178571428571428,0.9188434170053169,0.20953330468003054,0.9369791666666667,0.9370274998383198,0.000175,87.03936691395938
EfficientNet_B0,44,14,0.01824051518525396,0.9950595238095238,0.9991069059724816,0.5828489025973147,0.9255952380952381,0.926165455194702,0.3408678296667838,0.9265625,0.9254086506977058,0.000175,88.79246846400201
EfficientNet_B0,44,15,0.012173809983900614,0.9963690476190477,0.9990475929817245,0.6084224053350193,0.9273809523809524,0.9283058991655319,0.3549167816217012,0.9268229166666667,0.9266854434569886,0.000175,86.88326890580356
EfficientNet_B0,44,16,0.012695488972323282,0.9960119047619047,0.998928438909296,0.5770463232200649,0.9202380952380952,0.9209294262983377,0.33484363043049353,0.9216145833333333,0.9213728474313253,8.75e-05,88.19255536422133
