split_mode,model,category,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,training_seconds_mean,training_seconds_std,inference_ms_mean,inference_ms_std,params_m
subject,GRU,temporal,0.8651041666666667,,0.8643715449814975,,0.8673745569163809,,0.8651041666666637,,1848.673902977258,,0.1967397052794695,,1.057036
