model,seed,class_id,class_name,precision,recall,f1,support
LeNet_LSTM,50,0,class_0,0.905044510385754,0.953124999999997,0.9284627092841246,320
LeNet_LSTM,50,1,class_1,0.9251497005987995,0.965624999999997,0.9449541284398641,320
LeNet_LSTM,50,2,class_2,0.8913649025069612,0.9999999999999968,0.9425625920466268,320
LeNet_LSTM,50,3,class_3,0.6646706586826326,0.6937499999999978,0.6788990825683053,320
LeNet_LSTM,50,4,class_4,0.8945783132530093,0.928124999999997,0.9110429447847733,320
LeNet_LSTM,50,5,class_5,0.9906542056074735,0.9937499999999968,0.9921996879870163,320
LeNet_LSTM,50,6,class_6,0.7058823529411743,0.7499999999999976,0.7272727272722255,320
LeNet_LSTM,50,7,class_7,0.9723926380368068,0.9906249999999969,0.9814241486063081,320
LeNet_LSTM,50,8,class_8,0.9722222222222184,0.7656249999999976,0.8566433566428606,320
LeNet_LSTM,50,9,class_9,0.9731543624161041,0.9062499999999971,0.9385113268603389,320
LeNet_LSTM,50,10,class_10,0.9841772151898702,0.9718749999999969,0.9779874213831447,320
LeNet_LSTM,50,11,class_11,0.9553264604810963,0.8687499999999972,0.9099836333873867,320
