split_mode,seed,model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m
subject,43.0,CNN_LSTM,temporal,0.91640625,0.9160903297638865,0.9173285387114564,0.9164062499999971,1059.1749121025205,0.5620921147055924,11500492.0,11.500492
