model,display_name,train_acc_mean,train_acc_std,train_f1_mean,train_f1_std,val_acc_mean,val_acc_std,val_f1_mean,val_f1_std,test_acc_mean,test_acc_std,test_macro_f1_mean,test_macro_f1_std,params_m,train_time_sec_mean,train_time_sec_std,inference_ms_mean,inference_ms_std
CNN_LSTM,CNN-LSTM baseline,0.9990476190476191,,0.9997023808911415,,0.9211309523809523,,0.9211615337736089,,0.91640625,,0.9160903297638865,,11.500492,1059.1749121025205,,0.5620921147055924,
