split_mode,seed,model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m
subject,43.0,LeNet_LSTM,temporal,0.9166666666666666,0.9166364722855418,0.9175352980990944,0.9166666666666639,1263.225810918957,0.4202909884043038,803548.0,0.803548
