model,seed,class_id,class_name,precision,recall,f1,support
ResNet18,51,0,class_0,0.9716981132075441,0.965624999999997,0.9686520376170517,320
ResNet18,51,1,class_1,0.9843749999999969,0.9843749999999969,0.9843749999994968,320
ResNet18,51,2,class_2,0.9968652037617522,0.9937499999999968,0.9953051643187456,320
ResNet18,51,3,class_3,0.7952218430034101,0.7281249999999977,0.7601957585639355,320
ResNet18,51,4,class_4,0.9637462235649517,0.9968749999999968,0.9800307219657028,320
ResNet18,51,5,class_5,0.9906542056074735,0.9937499999999968,0.9921996879870163,320
ResNet18,51,6,class_6,0.7777777777777755,0.8312499999999974,0.8036253776430026,320
ResNet18,51,7,class_7,0.904761904761902,0.949999999999997,0.9268292682921803,320
ResNet18,51,8,class_8,0.9690402476780156,0.9781249999999969,0.9735614307926541,320
ResNet18,51,9,class_9,0.9967426710097687,0.9562499999999969,0.9760765550234204,320
ResNet18,51,10,class_10,0.9540983606557345,0.909374999999997,0.9311999999994973,320
ResNet18,51,11,class_11,0.9846153846153816,0.9999999999999968,0.9922480620150006,320
