model,seed,epoch,train_acc,val_acc,test_acc
GRU,43,12,0.9988095238095238,0.8651785714285715,0.8322916666666667
GRU,43,13,0.9988095238095238,0.8639880952380953,0.8364583333333333
GRU,43,14,0.999404761904762,0.8630952380952381,0.83984375
GRU,43,15,0.9996428571428572,0.8669642857142857,0.8390625
GRU,43,16,0.9997619047619049,0.8723214285714286,0.8419270833333333
GRU,43,17,1.0,0.8699404761904762,0.8447916666666667
GRU,43,18,0.9998214285714284,0.8714285714285714,0.8432291666666667
GRU,43,19,0.9997619047619049,0.8693452380952381,0.83828125
GRU,43,20,0.9998214285714284,0.8702380952380953,0.8453125
GRU,43,21,0.9999404761904762,0.8696428571428572,0.8427083333333333
GRU,43,22,1.0,0.8705357142857143,0.8427083333333333
GRU,43,23,0.9999404761904762,0.8690476190476191,0.8427083333333333
GRU,43,24,0.9999404761904762,0.8699404761904762,0.8427083333333333
GRU,43,25,0.9998809523809524,0.8720238095238095,0.8424479166666666
CNN_LSTM,43,1,0.6689285714285714,0.7988095238095239,0.78671875
CNN_LSTM,43,2,0.8447619047619047,0.8321428571428572,0.8427083333333333
CNN_LSTM,43,3,0.8929166666666667,0.8592261904761904,0.8611979166666667
CNN_LSTM,43,4,0.9167857142857144,0.8761904761904762,0.85546875
CNN_LSTM,43,5,0.9383928571428573,0.8508928571428571,0.875
CNN_LSTM,43,6,0.9560714285714286,0.8669642857142857,0.87890625
CNN_LSTM,43,7,0.96125,0.9089285714285714,0.8981770833333333
CNN_LSTM,43,8,0.9642261904761904,0.9014880952380953,0.8893229166666666
CNN_LSTM,43,9,0.9713095238095238,0.9083333333333332,0.9013020833333332
CNN_LSTM,43,10,0.9799404761904762,0.8916666666666667,0.896875
CNN_LSTM,43,11,0.9911309523809524,0.9160714285714284,0.91171875
CNN_LSTM,43,12,0.991904761904762,0.9080357142857144,0.9080729166666668
CNN_LSTM,43,13,0.9939285714285714,0.9139880952380952,0.8994791666666667
CNN_LSTM,43,14,0.9964880952380952,0.9178571428571428,0.9106770833333332
CNN_LSTM,43,15,0.9978571428571428,0.9157738095238096,0.9098958333333332
CNN_LSTM,43,16,0.9982738095238096,0.918154761904762,0.9130208333333332
CNN_LSTM,43,17,0.9991071428571427,0.919047619047619,0.9190104166666668
CNN_LSTM,43,18,0.9990476190476192,0.9211309523809524,0.91640625
CNN_LSTM,43,19,0.9992857142857144,0.919940476190476,0.9111979166666668
CNN_LSTM,43,20,0.999702380952381,0.918154761904762,0.9153645833333334
CNN_LSTM,43,21,0.9996428571428572,0.919345238095238,0.9151041666666668
CNN_LSTM,43,22,0.9995238095238096,0.9175595238095238,0.9127604166666666
CNN_LSTM,43,23,0.9995238095238096,0.9196428571428572,0.9184895833333332
CNN_LSTM,43,24,0.9997619047619049,0.9205357142857142,0.9174479166666668
CNN_LSTM,43,25,0.9998214285714284,0.918154761904762,0.9166666666666666
LeNet_LSTM,43,1,0.5610714285714286,0.68125,0.7239583333333334
LeNet_LSTM,43,2,0.7726785714285714,0.7678571428571429,0.7661458333333333
LeNet_LSTM,43,3,0.8505357142857143,0.8544642857142857,0.84453125
LeNet_LSTM,43,4,0.8944642857142857,0.8693452380952381,0.8697916666666666
LeNet_LSTM,43,5,0.9138095238095238,0.875297619047619,0.8721354166666667
LeNet_LSTM,43,6,0.9283333333333332,0.8964285714285715,0.8953125
LeNet_LSTM,43,7,0.9404761904761904,0.905654761904762,0.8921875
LeNet_LSTM,43,8,0.9520238095238096,0.8901785714285714,0.8966145833333333
LeNet_LSTM,43,9,0.9582738095238096,0.8726190476190476,0.8921875
LeNet_LSTM,43,10,0.9592261904761904,0.906845238095238,0.9041666666666668
LeNet_LSTM,43,11,0.9757142857142858,0.9166666666666666,0.9096354166666668
LeNet_LSTM,43,12,0.9801190476190476,0.9041666666666668,0.9072916666666668
LeNet_LSTM,43,13,0.9839880952380952,0.8943452380952381,0.9052083333333332
LeNet_LSTM,43,14,0.9873214285714286,0.9110119047619047,0.9052083333333332
LeNet_LSTM,43,15,0.9899404761904762,0.9074404761904762,0.90703125
LeNet_LSTM,43,16,0.991904761904762,0.8979166666666667,0.9091145833333332
LeNet_LSTM,43,17,0.9938690476190476,0.90625,0.9083333333333332
LeNet_LSTM,43,18,0.9942857142857144,0.9074404761904762,0.90625
LeNet_LSTM,43,19,0.9936309523809524,0.9074404761904762,0.9088541666666666
LeNet_LSTM,43,20,0.9955357142857144,0.9104166666666668,0.9067708333333332
LeNet_LSTM,43,21,0.9951785714285716,0.9074404761904762,0.909375
LeNet_LSTM,43,22,0.9953571428571428,0.9047619047619048,0.9075520833333334
LeNet_LSTM,43,23,0.9959523809523808,0.9074404761904762,0.9080729166666668
LeNet_LSTM,43,24,0.9959523809523808,0.905952380952381,0.909375
LeNet_LSTM,43,25,0.995654761904762,0.9074404761904762,0.9072916666666668
TCN,43,1,0.5563095238095238,0.7127976190476191,0.7075520833333333
TCN,43,2,0.8095833333333333,0.7625,0.7651041666666667
TCN,43,3,0.8905357142857143,0.8291666666666667,0.7979166666666667
TCN,43,4,0.9308928571428572,0.8357142857142857,0.81875
TCN,43,5,0.9473214285714284,0.8547619047619047,0.8205729166666667
TCN,43,6,0.9655357142857144,0.8410714285714286,0.8307291666666666
TCN,43,7,0.971904761904762,0.8461309523809524,0.8388020833333333
TCN,43,8,0.9741666666666666,0.856845238095238,0.821875
TCN,43,9,0.9892261904761904,0.8577380952380952,0.8380208333333333
TCN,43,10,0.9936904761904762,0.8616071428571429,0.8307291666666666
TCN,43,11,0.993095238095238,0.8541666666666666,0.846875
TCN,43,12,0.9967261904761904,0.8616071428571429,0.8549479166666667
TCN,43,13,0.996845238095238,0.8601190476190477,0.84921875
TCN,43,14,0.9977380952380952,0.8544642857142857,0.8515625
TCN,43,15,0.9983333333333332,0.8693452380952381,0.85703125
TCN,43,16,0.998452380952381,0.8678571428571429,0.8565104166666667
TCN,43,17,0.998452380952381,0.8705357142857143,0.8526041666666667
TCN,43,18,0.9988690476190476,0.8663690476190476,0.8526041666666667
TCN,43,19,0.9990476190476192,0.8651785714285715,0.8502604166666666
TCN,43,20,0.999404761904762,0.8639880952380953,0.8510416666666667
TCN,43,21,0.9992261904761904,0.8657738095238096,0.8518229166666667
TCN,43,22,0.999404761904762,0.8666666666666667,0.8510416666666667
TCN,43,23,0.9995833333333334,0.862202380952381,0.8502604166666666
TCN,43,24,0.999404761904762,0.8613095238095239,0.8510416666666667
TCN,43,25,0.9995833333333334,0.8633928571428572,0.85234375
Transformer,43,1,0.3363095238095238,0.4547619047619047,0.425
Transformer,43,2,0.5920238095238095,0.5889880952380953,0.5700520833333333
Transformer,43,3,0.7367857142857143,0.6622023809523809,0.62734375
Transformer,43,4,0.8126190476190476,0.6818452380952381,0.6627604166666666
Transformer,43,5,0.8564880952380952,0.7044642857142858,0.6783854166666666
Transformer,43,6,0.8925595238095239,0.7205357142857143,0.6981770833333333
Transformer,43,7,0.9171428571428571,0.7241071428571428,0.6908854166666667
Transformer,43,8,0.928809523809524,0.7285714285714285,0.7002604166666667
Transformer,43,9,0.9391071428571428,0.7276785714285714,0.7002604166666667
Transformer,43,10,0.945654761904762,0.7291666666666666,0.6989583333333333
Transformer,43,11,0.9316071428571427,0.7202380952380952,0.6986979166666667
Transformer,43,12,0.9511309523809524,0.7270833333333333,0.7109375
Transformer,43,13,0.9667261904761904,0.7127976190476191,0.709375
Transformer,43,14,0.9757738095238097,0.7220238095238095,0.70859375
Transformer,43,15,0.9810119047619048,0.7333333333333333,0.7158854166666667
Transformer,43,16,0.9867261904761904,0.7160714285714286,0.703125
Transformer,43,17,0.9908333333333332,0.731845238095238,0.7130208333333333
Transformer,43,18,0.9950595238095238,0.731845238095238,0.7197916666666667
Transformer,43,19,0.9954166666666666,0.7282738095238095,0.7169270833333333
Transformer,43,20,0.9963690476190477,0.7366071428571429,0.7268229166666667
Transformer,43,21,0.997202380952381,0.7258928571428571,0.7231770833333333
Transformer,43,22,0.9977976190476192,0.7244047619047619,0.7263020833333333
Transformer,43,23,0.998452380952381,0.725297619047619,0.7247395833333333
Transformer,43,24,0.998154761904762,0.7333333333333333,0.7247395833333333
Transformer,43,25,0.9992857142857144,0.7276785714285714,0.7216145833333333
LeNet,44,1,0.6967857142857142,0.718452380952381,0.7036458333333333
LeNet,44,2,0.8380357142857143,0.8166666666666667,0.7861979166666667
LeNet,44,3,0.8836309523809524,0.8392857142857143,0.7979166666666667
LeNet,44,4,0.9116666666666666,0.8520833333333333,0.82578125
LeNet,44,5,0.9271428571428572,0.8514880952380952,0.8231770833333333
LeNet,44,6,0.9391666666666668,0.8333333333333334,0.8265625
LeNet,44,7,0.9510119047619048,0.856547619047619,0.8333333333333334
LeNet,44,8,0.9589285714285716,0.8556547619047619,0.8239583333333333
LeNet,44,9,0.9770238095238096,0.8663690476190476,0.834375
LeNet,44,10,0.981845238095238,0.8586309523809523,0.83046875
LeNet,44,11,0.984345238095238,0.8517857142857143,0.8286458333333333
LeNet,44,12,0.9920833333333332,0.8669642857142857,0.8354166666666667
LeNet,44,13,0.9940476190476192,0.8657738095238096,0.83125
LeNet,44,14,0.9936309523809524,0.8738095238095238,0.8375
LeNet,44,15,0.9963690476190477,0.8633928571428572,0.8317708333333333
LeNet,44,16,0.9969642857142856,0.8717261904761905,0.8390625
LeNet,44,17,0.9973214285714286,0.8693452380952381,0.83671875
LeNet,44,18,0.9983928571428572,0.8702380952380953,0.8364583333333333
LeNet,44,19,0.9988690476190476,0.8669642857142857,0.83828125
LeNet,44,20,0.99875,0.8660714285714286,0.8388020833333333
LeNet,44,21,0.9990476190476192,0.8699404761904762,0.83828125
LeNet,44,22,0.9988690476190476,0.8663690476190476,0.8372395833333334
LeNet,44,23,0.9989285714285714,0.8666666666666667,0.8377604166666667
LeNet,44,24,0.9991071428571427,0.8678571428571429,0.8393229166666667
LeNet,44,25,0.9991071428571427,0.86875,0.8377604166666667
ResNet18,44,1,0.7867857142857143,0.8556547619047619,0.8315104166666667
ResNet18,44,2,0.9038690476190476,0.9104166666666668,0.8994791666666667
ResNet18,44,3,0.93375,0.9035714285714286,0.8736979166666666
ResNet18,44,4,0.9458333333333332,0.856547619047619,0.8755208333333333
ResNet18,44,5,0.9564285714285714,0.9101190476190476,0.91328125
ResNet18,44,6,0.983095238095238,0.9300595238095238,0.9252604166666668
ResNet18,44,7,0.9841071428571428,0.918154761904762,0.9041666666666668
ResNet18,44,8,0.986845238095238,0.9282738095238096,0.9005208333333333
ResNet18,44,9,0.9932738095238096,0.930952380952381,0.9236979166666668
ResNet18,44,10,0.9958333333333332,0.9327380952380953,0.9278645833333332
ResNet18,44,11,0.9970833333333332,0.9330357142857144,0.9174479166666668
ResNet18,44,12,0.9980357142857142,0.9330357142857144,0.9213541666666668
ResNet18,44,13,0.9985714285714286,0.9223214285714286,0.92578125
ResNet18,44,14,0.9988095238095238,0.9202380952380952,0.9184895833333332
ResNet18,44,15,0.9996428571428572,0.9297619047619048,0.9286458333333332
ResNet18,44,16,0.9997619047619049,0.9330357142857144,0.9268229166666668
ResNet18,44,17,0.9998214285714284,0.9342261904761904,0.93125
ResNet18,44,18,0.999702380952381,0.9336309523809524,0.9278645833333332
ResNet18,44,19,0.9999404761904762,0.9345238095238096,0.9307291666666668
ResNet18,44,20,0.9998809523809524,0.9330357142857144,0.93203125
ResNet18,44,21,0.9999404761904762,0.9321428571428572,0.9328125
ResNet18,44,22,0.9998809523809524,0.9336309523809524,0.9291666666666668
ResNet18,44,23,0.9999404761904762,0.9342261904761904,0.93125
ResNet18,44,24,1.0,0.9342261904761904,0.93359375
ResNet18,44,25,1.0,0.9330357142857144,0.9325520833333332
MobileNet_V2,44,1,0.6175595238095238,0.7976190476190477,0.7802083333333333
MobileNet_V2,44,2,0.8325595238095238,0.8630952380952381,0.8309895833333333
MobileNet_V2,44,3,0.8845238095238095,0.8898809523809523,0.88828125
MobileNet_V2,44,4,0.9117857142857144,0.8958333333333334,0.8583333333333333
MobileNet_V2,44,5,0.9221428571428572,0.8711309523809524,0.8591145833333333
MobileNet_V2,44,6,0.9358333333333332,0.906547619047619,0.8932291666666666
MobileNet_V2,44,7,0.9415476190476192,0.9104166666666668,0.8807291666666667
MobileNet_V2,44,8,0.9495238095238095,0.9095238095238096,0.9036458333333334
MobileNet_V2,44,9,0.9575595238095238,0.9166666666666666,0.8934895833333333
MobileNet_V2,44,10,0.975654761904762,0.9098214285714286,0.9041666666666668
MobileNet_V2,44,11,0.9832142857142856,0.9166666666666666,0.9140625
MobileNet_V2,44,12,0.9838690476190476,0.9172619047619048,0.91484375
MobileNet_V2,44,13,0.9922619047619048,0.9226190476190476,0.9270833333333334
MobileNet_V2,44,14,0.9947619047619048,0.918154761904762,0.92265625
MobileNet_V2,44,15,0.99375,0.9214285714285714,0.9208333333333332
MobileNet_V2,44,16,0.9976785714285714,0.9205357142857142,0.9244791666666666
MobileNet_V2,44,17,0.9982142857142856,0.9172619047619048,0.928125
MobileNet_V2,44,18,0.9978571428571428,0.9175595238095238,0.92265625
MobileNet_V2,44,19,0.9985714285714286,0.925,0.9286458333333332
MobileNet_V2,44,20,0.9988690476190476,0.9223214285714286,0.92734375
MobileNet_V2,44,21,0.9994642857142856,0.9232142857142858,0.9291666666666668
MobileNet_V2,44,22,0.9997619047619049,0.919940476190476,0.9223958333333332
MobileNet_V2,44,23,0.9997619047619049,0.9267857142857144,0.9236979166666668
MobileNet_V2,44,24,0.9998214285714284,0.9217261904761904,0.9283854166666666
MobileNet_V2,44,25,0.9996428571428572,0.925,0.9268229166666668
EfficientNet_B0,44,1,0.6336904761904761,0.8339285714285715,0.8265625
EfficientNet_B0,44,2,0.8372619047619048,0.8732142857142857,0.8778645833333333
EfficientNet_B0,44,3,0.8828571428571429,0.8928571428571429,0.8854166666666666
EfficientNet_B0,44,4,0.9119642857142856,0.8925595238095239,0.89140625
EfficientNet_B0,44,5,0.9257738095238096,0.8901785714285714,0.8919270833333334
EfficientNet_B0,44,6,0.9344642857142856,0.9029761904761904,0.903125
EfficientNet_B0,44,7,0.9519642857142856,0.8886904761904761,0.8770833333333333
EfficientNet_B0,44,8,0.9714880952380952,0.9110119047619047,0.9091145833333332
EfficientNet_B0,44,9,0.9808928571428572,0.9172619047619048,0.9106770833333332
EfficientNet_B0,44,10,0.9817857142857144,0.9220238095238096,0.9184895833333332
EfficientNet_B0,44,11,0.984345238095238,0.9241071428571428,0.9169270833333332
EfficientNet_B0,44,12,0.9840476190476192,0.9163690476190476,0.92265625
EfficientNet_B0,44,13,0.9863690476190476,0.9098214285714286,0.9177083333333332
EfficientNet_B0,44,14,0.9882142857142856,0.9220238095238096,0.9223958333333332
EfficientNet_B0,44,15,0.9866666666666668,0.911904761904762,0.9174479166666668
EfficientNet_B0,44,16,0.9939880952380952,0.9205357142857142,0.92578125
EfficientNet_B0,44,17,0.9960119047619048,0.9223214285714286,0.9234375
EfficientNet_B0,44,18,0.9958333333333332,0.9220238095238096,0.92265625
EfficientNet_B0,44,19,0.9976190476190476,0.9241071428571428,0.9252604166666668
EfficientNet_B0,44,20,0.9989285714285714,0.925595238095238,0.9213541666666668
EfficientNet_B0,44,21,0.99875,0.9264880952380952,0.9270833333333334
EfficientNet_B0,44,22,0.9982738095238096,0.9232142857142858,0.9265625
EfficientNet_B0,44,23,0.999345238095238,0.9261904761904762,0.9239583333333332
EfficientNet_B0,44,24,0.9994642857142856,0.9294642857142856,0.92578125
EfficientNet_B0,44,25,0.9995238095238096,0.9261904761904762,0.9278645833333332
LSTM,44,1,0.5373214285714286,0.6925595238095238,0.6372395833333333
LSTM,44,2,0.7741666666666667,0.7678571428571429,0.69921875
LSTM,44,3,0.8544642857142857,0.7860119047619047,0.7205729166666667
LSTM,44,4,0.9074404761904762,0.8267857142857142,0.7872395833333333
LSTM,44,5,0.9316071428571427,0.8592261904761904,0.79140625
LSTM,44,6,0.9525595238095238,0.8699404761904762,0.80546875
LSTM,44,7,0.963095238095238,0.8392857142857143,0.78203125
LSTM,44,8,0.9620833333333332,0.862202380952381,0.8125
LSTM,44,9,0.9832738095238096,0.8895833333333333,0.8161458333333333
LSTM,44,10,0.991845238095238,0.8690476190476191,0.8177083333333334
LSTM,44,11,0.993452380952381,0.8889880952380952,0.8364583333333333
LSTM,44,12,0.9967857142857144,0.8866071428571428,0.83359375
LSTM,44,13,0.9973809523809524,0.8863095238095238,0.83203125
LSTM,44,14,0.9975,0.8889880952380952,0.828125
LSTM,44,15,0.9982142857142856,0.8848214285714285,0.8239583333333333
LSTM,44,16,0.9991071428571427,0.8907738095238096,0.82890625
LSTM,44,17,0.9995833333333334,0.8913690476190477,0.8307291666666666
LSTM,44,18,0.9995238095238096,0.888095238095238,0.8276041666666667
LSTM,44,19,0.9997619047619049,0.8883928571428571,0.8302083333333333
LSTM,44,20,0.9996428571428572,0.8925595238095239,0.834375
LSTM,44,21,0.9996428571428572,0.8910714285714286,0.8315104166666667
LSTM,44,22,0.9998214285714284,0.8916666666666667,0.8359375
LSTM,44,23,0.999702380952381,0.8898809523809523,0.8322916666666667
LSTM,44,24,0.9998809523809524,0.8904761904761904,0.8322916666666667
LSTM,44,25,0.9997619047619049,0.8910714285714286,0.834375
GRU,44,1,0.5746428571428571,0.7142857142857143,0.6817708333333333
GRU,44,2,0.8427976190476191,0.8086309523809524,0.7729166666666667
GRU,44,3,0.9277380952380953,0.837202380952381,0.7994791666666666
GRU,44,4,0.9544642857142858,0.8428571428571429,0.8177083333333334
GRU,44,5,0.9719642857142856,0.8333333333333334,0.8151041666666666
GRU,44,6,0.9782142857142856,0.8523809523809524,0.8265625
GRU,44,7,0.9933928571428572,0.8514880952380952,0.8377604166666667
GRU,44,8,0.9967857142857144,0.8681547619047619,0.8395833333333333
GRU,44,9,0.9969642857142856,0.843452380952381,0.8354166666666667
GRU,44,10,0.9983928571428572,0.8645833333333334,0.8466145833333333
GRU,44,11,0.9988690476190476,0.8550595238095238,0.8427083333333333
GRU,44,12,0.9995833333333334,0.8681547619047619,0.8453125
GRU,44,13,0.9996428571428572,0.8767857142857143,0.8434895833333333
GRU,44,14,0.9998214285714284,0.8693452380952381,0.8484375
GRU,44,15,0.9998214285714284,0.8726190476190476,0.846875
GRU,44,16,0.9998214285714284,0.8699404761904762,0.846875
GRU,44,17,0.9998214285714284,0.8708333333333333,0.8479166666666667
GRU,44,18,0.9999404761904762,0.8726190476190476,0.8494791666666667
GRU,44,19,1.0,0.8717261904761905,0.84921875
GRU,44,20,0.9998809523809524,0.8696428571428572,0.8494791666666667
GRU,44,21,0.9998214285714284,0.8708333333333333,0.8471354166666667
GRU,44,22,0.9998809523809524,0.8705357142857143,0.8479166666666667
GRU,44,23,1.0,0.8696428571428572,0.84921875
GRU,44,24,1.0,0.8723214285714286,0.8494791666666667
GRU,44,25,0.9998214285714284,0.8714285714285714,0.8502604166666666
CNN_LSTM,44,1,0.666547619047619,0.7651785714285714,0.75390625
CNN_LSTM,44,2,0.8282142857142857,0.8148809523809524,0.7893229166666667
CNN_LSTM,44,3,0.8792857142857143,0.8136904761904762,0.8229166666666666
CNN_LSTM,44,4,0.9123214285714286,0.8184523809523809,0.8255208333333334
CNN_LSTM,44,5,0.9336904761904762,0.8282738095238096,0.8247395833333333
CNN_LSTM,44,6,0.9617857142857142,0.8726190476190476,0.8877604166666667
CNN_LSTM,44,7,0.9709523809523808,0.8827380952380952,0.8927083333333333
CNN_LSTM,44,8,0.9764880952380952,0.8827380952380952,0.87734375
CNN_LSTM,44,9,0.9819642857142856,0.8860119047619047,0.8802083333333334
CNN_LSTM,44,10,0.981547619047619,0.8767857142857143,0.8921875
CNN_LSTM,44,11,0.9922619047619048,0.9020833333333332,0.896875
CNN_LSTM,44,12,0.9954166666666666,0.8922619047619048,0.8927083333333333
CNN_LSTM,44,13,0.9958333333333332,0.8970238095238096,0.9020833333333332
CNN_LSTM,44,14,0.9973214285714286,0.8925595238095239,0.89453125
CNN_LSTM,44,15,0.9983333333333332,0.8979166666666667,0.8984375
CNN_LSTM,44,16,0.9979166666666668,0.8919642857142858,0.8921875
CNN_LSTM,44,17,0.998452380952381,0.8952380952380953,0.8942708333333333
CNN_LSTM,44,18,0.9986309523809525,0.8949404761904762,0.89453125
CNN_LSTM,44,19,0.9985714285714286,0.9020833333333332,0.8973958333333333
CNN_LSTM,44,20,0.9992261904761904,0.8991071428571429,0.8984375
CNN_LSTM,44,21,0.9994642857142856,0.9008928571428572,0.8966145833333333
CNN_LSTM,44,22,0.999345238095238,0.8958333333333334,0.89140625
CNN_LSTM,44,23,0.9994642857142856,0.8970238095238096,0.89453125
CNN_LSTM,44,24,0.9994642857142856,0.8973214285714286,0.89609375
CNN_LSTM,44,25,0.9996428571428572,0.8973214285714286,0.8947916666666667
LeNet_LSTM,44,1,0.5204761904761904,0.7157738095238095,0.7408854166666666
LeNet_LSTM,44,2,0.7626190476190476,0.7776785714285714,0.7723958333333333
LeNet_LSTM,44,3,0.8328571428571429,0.830952380952381,0.809375
LeNet_LSTM,44,4,0.8798214285714285,0.8223214285714285,0.8197916666666667
LeNet_LSTM,44,5,0.8995238095238095,0.8904761904761904,0.85546875
LeNet_LSTM,44,6,0.9144642857142856,0.9014880952380953,0.8721354166666667
LeNet_LSTM,44,7,0.9289285714285714,0.875,0.8776041666666666
LeNet_LSTM,44,8,0.9420833333333334,0.9116071428571428,0.8885416666666667
LeNet_LSTM,44,9,0.94625,0.89375,0.8940104166666667
LeNet_LSTM,44,10,0.9644642857142856,0.905654761904762,0.8984375
LeNet_LSTM,44,11,0.9710714285714286,0.9083333333333332,0.8971354166666666
LeNet_LSTM,44,12,0.9739880952380952,0.905952380952381,0.8955729166666667
LeNet_LSTM,44,13,0.9804166666666668,0.9113095238095238,0.9013020833333332
LeNet_LSTM,44,14,0.9826785714285714,0.911904761904762,0.9114583333333334
LeNet_LSTM,44,15,0.9864285714285714,0.911904761904762,0.9041666666666668
LeNet_LSTM,44,16,0.9896428571428572,0.90625,0.90234375
LeNet_LSTM,44,17,0.9908333333333332,0.9038690476190476,0.90078125
LeNet_LSTM,44,18,0.990595238095238,0.905654761904762,0.9041666666666668
LeNet_LSTM,44,19,0.9911904761904762,0.9098214285714286,0.9036458333333334
LeNet_LSTM,44,20,0.993095238095238,0.9074404761904762,0.9002604166666667
LeNet_LSTM,44,21,0.9924404761904762,0.9044642857142856,0.9
LeNet_LSTM,44,22,0.993154761904762,0.9041666666666668,0.9028645833333332
LeNet_LSTM,44,23,0.9938690476190476,0.9047619047619048,0.9026041666666668
LeNet_LSTM,44,24,0.994404761904762,0.905952380952381,0.9020833333333332
LeNet_LSTM,44,25,0.994345238095238,0.9053571428571427,0.9036458333333334
TCN,44,1,0.5352380952380953,0.7366071428571429,0.7263020833333333
TCN,44,2,0.8129761904761905,0.7735119047619048,0.77421875
TCN,44,3,0.8960714285714285,0.8217261904761904,0.7869791666666667
TCN,44,4,0.9360714285714286,0.830952380952381,0.8026041666666667
TCN,44,5,0.95375,0.8205357142857143,0.8026041666666667
TCN,44,6,0.9666666666666668,0.8193452380952381,0.8190104166666666
TCN,44,7,0.9822619047619048,0.8497023809523809,0.8356770833333333
TCN,44,8,0.9900595238095238,0.8538690476190476,0.82265625
TCN,44,9,0.9900595238095238,0.8523809523809524,0.8299479166666667
TCN,44,10,0.9944642857142856,0.8580357142857142,0.8408854166666667
TCN,44,11,0.9957738095238096,0.8610119047619048,0.8325520833333333
TCN,44,12,0.9954166666666666,0.8470238095238095,0.8315104166666667
TCN,44,13,0.9977380952380952,0.8607142857142858,0.840625
TCN,44,14,0.998095238095238,0.8559523809523809,0.8421875
TCN,44,15,0.9985714285714286,0.8645833333333334,0.8359375
TCN,44,16,0.9985714285714286,0.8654761904761905,0.8361979166666667
TCN,44,17,0.999345238095238,0.8672619047619048,0.8380208333333333
TCN,44,18,0.9990476190476192,0.8642857142857143,0.8388020833333333
TCN,44,19,0.9991666666666666,0.8672619047619048,0.8380208333333333
TCN,44,20,0.9991666666666666,0.8675595238095238,0.84140625
TCN,44,21,0.999404761904762,0.8663690476190476,0.8432291666666667
TCN,44,22,0.9988690476190476,0.8681547619047619,0.8393229166666667
TCN,44,23,0.9994642857142856,0.8663690476190476,0.84140625
TCN,44,24,0.9991666666666666,0.8639880952380953,0.8424479166666666
TCN,44,25,0.9995238095238096,0.8660714285714286,0.8427083333333333
Transformer,44,1,0.3519047619047619,0.4583333333333333,0.3802083333333333
Transformer,44,2,0.6041666666666666,0.5639880952380952,0.5247395833333334
Transformer,44,3,0.7435714285714285,0.6410714285714286,0.6072916666666667
Transformer,44,4,0.8225,0.6943452380952381,0.6463541666666667
Transformer,44,5,0.869702380952381,0.7238095238095238,0.66953125
Transformer,44,6,0.9039880952380952,0.7354166666666667,0.6950520833333333
Transformer,44,7,0.923809523809524,0.7431547619047619,0.6932291666666667
Transformer,44,8,0.9367261904761904,0.7505952380952381,0.7005208333333334
Transformer,44,9,0.945,0.75,0.6940104166666666
Transformer,44,10,0.9529761904761904,0.7482142857142857,0.69765625
Transformer,44,11,0.9414285714285714,0.7354166666666667,0.6880208333333333
Transformer,44,12,0.9576785714285714,0.7431547619047619,0.68671875
Transformer,44,13,0.9695238095238096,0.749702380952381,0.70703125
Transformer,44,14,0.97625,0.7508928571428571,0.7145833333333333
Transformer,44,15,0.98375,0.7529761904761905,0.709375
Transformer,44,16,0.9886904761904762,0.7532738095238095,0.7143229166666667
Transformer,44,17,0.9922619047619048,0.7541666666666667,0.7075520833333333
Transformer,44,18,0.9942857142857144,0.750297619047619,0.7059895833333333
Transformer,44,19,0.9958928571428572,0.7505952380952381,0.7018229166666666
Transformer,44,20,0.9969642857142856,0.756547619047619,0.70859375
Transformer,44,21,0.9977976190476192,0.76875,0.7127604166666667
Transformer,44,22,0.998452380952381,0.7583333333333333,0.7065104166666667
Transformer,44,23,0.998452380952381,0.7553571428571428,0.7145833333333333
Transformer,44,24,0.9986904761904762,0.750297619047619,0.7135416666666666
Transformer,44,25,0.9992857142857144,0.7580357142857143,0.7184895833333333
LeNet,45,1,0.6865476190476191,0.7657738095238096,0.7419270833333333
LeNet,45,2,0.8501190476190477,0.805952380952381,0.7778645833333333
LeNet,45,3,0.8891666666666667,0.8315476190476191,0.7927083333333333
LeNet,45,4,0.9100595238095238,0.819047619047619,0.8046875
LeNet,45,5,0.927797619047619,0.8446428571428571,0.815625
LeNet,45,6,0.939404761904762,0.8491071428571428,0.8268229166666666
LeNet,45,7,0.9505357142857144,0.8375,0.809375
LeNet,45,8,0.9577380952380952,0.8363095238095238,0.8239583333333333
LeNet,45,9,0.9773214285714286,0.8488095238095238,0.8127604166666667
LeNet,45,10,0.9823809523809524,0.8583333333333333,0.8229166666666666
LeNet,45,11,0.9823809523809524,0.8267857142857142,0.8190104166666666
LeNet,45,12,0.9917261904761904,0.8458333333333333,0.83203125
LeNet,45,13,0.9936309523809524,0.8520833333333333,0.8322916666666667
LeNet,45,14,0.994345238095238,0.8574404761904761,0.834375
LeNet,45,15,0.9966666666666668,0.8589285714285714,0.8341145833333333
LeNet,45,16,0.9979166666666668,0.8529761904761904,0.82734375
LeNet,45,17,0.9978571428571428,0.8520833333333333,0.825
LeNet,45,18,0.99875,0.8547619047619047,0.8325520833333333
LeNet,45,19,0.9988690476190476,0.8544642857142857,0.8296875
LeNet,45,20,0.9988690476190476,0.85625,0.82890625
LeNet,45,21,0.9990476190476192,0.8547619047619047,0.8330729166666667
LeNet,45,22,0.9991071428571427,0.8559523809523809,0.8322916666666667
LeNet,45,23,0.9991666666666666,0.8526785714285714,0.83203125
LeNet,45,24,0.9992261904761904,0.8544642857142857,0.8338541666666667
LeNet,45,25,0.999345238095238,0.8550595238095238,0.83203125
