model_name,phase,trial_id,seed,lr,batch_size,weight_decay,epochs_budget,epochs_ran,best_epoch,best_val_f1,best_val_macro_f1,best_val_acc,best_val_loss,last_val_loss,train_loss_at_best_epoch,val_loss_at_best_epoch,overfit_gap_loss,last5_mean_val_f1,last5_std_val_f1,final_epoch_val_f1,train_time_sec,num_params,test_f1,test_acc,label_smoothing,status,status_reason,error,input_proj_dim,hidden_size,num_layers,dropout,use_last_only,host,gpu_local_id,cuda_visible_devices,pid
GRU,2,1,243,0.0006,32,0.0003,18,18,18,0.8597778948514966,0.8597778948514966,0.8598214285714286,0.8217621706780933,0.8217621706780933,0.3102569877533686,0.8217621706780933,0.0,0.8584639560041912,0.001188950694625331,0.8597778948514966,180.54419489391148,513292,,,0.05,ok,,,256,128,2,0.3,False,ubuntu,2,2,171025
GRU,2,2,244,0.0006,16,0.0003,18,18,18,0.8579187947772465,0.8579187947772465,0.8580357142857142,0.7771065233718781,0.7771065233718781,0.30848512816996804,0.7771065233718781,0.0,0.8562353445124027,0.0020746603893176284,0.8579187947772465,275.7489673085511,525964,,,0.05,ok,,,256,192,1,0.3,False,ubuntu,1,1,172114
GRU,2,3,245,0.0006,32,0.001,18,18,13,0.7803233910002713,0.7803233910002713,0.78125,1.0518793960412343,1.1217307394459135,0.3752493825980595,1.0518793960412343,0.06985134340467924,0.7644255116358137,0.004341647465789801,0.7690061176822933,156.78379380702972,143692,,,0.05,ok,,,64,128,1,0.5,False,ubuntu,2,2,173205
