epoch,train_loss,val_loss,val_acc,val_f1,lr,epoch_time_s,cum_time_s
1.0,1.2301152790160406,1.032843346432561,0.6241071428571429,0.6215591801582122,0.0003,27.386460676789284,27.386460676789284
2.0,0.5797550612404233,0.8191021748552365,0.6943452380952381,0.6908808822948371,0.0003,14.30892570130527,41.695386378094554
3.0,0.36560991413536525,0.8211208090274816,0.7136904761904762,0.7117562293042169,0.0003,14.734026541933417,56.42941292002797
4.0,0.25306057159389767,0.8084574956247317,0.7386904761904762,0.7395013263378017,0.0003,14.916201254352927,71.3456141743809
5.0,0.17537435883567445,0.7909356897608155,0.7568452380952381,0.7574171796812328,0.0003,15.50981087423861,86.85542504861951
6.0,0.12831339011589685,0.7913358525592014,0.7711309523809524,0.7703516392071196,0.0003,15.982449552044272,102.83787460066378
7.0,0.09215944246876807,0.8377850505984887,0.7738095238095238,0.7746161314808214,0.0003,16.25616505369544,119.09403965435922
8.0,0.07563811833659807,0.8828741179673844,0.7726190476190476,0.7743652654986871,0.00015,15.914001751691103,135.00804140605032
9.0,0.03339550368133045,0.9073221821755786,0.7866071428571428,0.7867940852577334,0.00015,16.184336584061384,151.1923779901117
10.0,0.020174032541967573,0.8932159374263609,0.7985119047619048,0.7989074975398088,0.00015,16.679899860173464,167.87227785028517
