epoch,train_loss,val_loss,val_acc,val_f1,lr,epoch_time_s,cum_time_s
1.0,1.101539686975025,0.8552364010519038,0.6964285714285714,0.6781956435551466,0.0006,31.068340143188834,31.068340143188834
2.0,0.45770843893999147,0.6968764503796895,0.7532738095238095,0.7331783094256176,0.0006,17.00197653658688,48.070316679775715
3.0,0.2949649816325733,0.6007876970893925,0.799404761904762,0.7982052479670521,0.0006,21.305423200130463,69.37573987990618
4.0,0.21234710335731508,0.7175811713051405,0.7883928571428571,0.7880412570290757,0.0006,26.491892794147134,95.86763267405331
5.0,0.16434508052610217,0.5245676539160264,0.8389880952380953,0.839081655850908,0.0006,24.299557000398636,120.16718967445195
6.0,0.12928857977191607,0.5542907379604349,0.8508928571428571,0.851905297151724,0.0006,28.869999278336763,149.0371889527887
7.0,0.10418151569508372,0.5272779210283998,0.8476190476190476,0.8470005029846921,0.0006,27.610705450177193,176.6478944029659
8.0,0.08097491133780707,0.6807772060909494,0.8217261904761904,0.8184881686200468,0.0003,27.36787580139935,204.01577020436525
9.0,0.038297881342115855,0.5727342197860058,0.8574404761904761,0.8581828324151252,0.0003,37.48537102341652,241.50114122778177
10.0,0.013715740527425493,0.694822405324335,0.8577380952380952,0.8580740345745639,0.0003,43.03202238492668,284.53316361270845
