model,seed,class_id,class_name,precision,recall,f1,support
GRU,42,0,class_0,0.869444444444442,0.9781249999999969,0.9205882352936166,320
GRU,42,1,class_1,0.9043209876543181,0.915624999999997,0.9099378881982548,320
GRU,42,2,class_2,0.94171779141104,0.959374999999997,0.9504643962843268,320
GRU,42,3,class_3,0.6658097686375304,0.8093749999999974,0.730606488010786,320
GRU,42,4,class_4,0.9560810810810778,0.8843749999999971,0.9188311688306665,320
GRU,42,5,class_5,0.8978978978978951,0.934374999999997,0.9157733537514114,320
GRU,42,6,class_6,0.7559055118110206,0.5999999999999981,0.6689895470378318,320
GRU,42,7,class_7,0.9172661870503563,0.7968749999999974,0.8528428093640481,320
GRU,42,8,class_8,0.9171974522292964,0.8999999999999971,0.9085173501572258,320
GRU,42,9,class_9,0.9869281045751601,0.943749999999997,0.9648562300314459,320
GRU,42,10,class_10,0.9742765273311865,0.946874999999997,0.9603803486524287,320
GRU,42,11,class_11,0.8710601719197683,0.949999999999997,0.9088191330338777,320
