model,seed,class_id,class_name,precision,recall,f1,support
CNN_LSTM,43,0,class_0,0.9258160237388696,0.9749999999999969,0.9497716894972142,320
CNN_LSTM,43,1,class_1,0.9967532467532434,0.959374999999997,0.9777070063689237,320
CNN_LSTM,43,2,class_2,0.9750778816199346,0.9781249999999969,0.9765990639620554,320
CNN_LSTM,43,3,class_3,0.7280701754385943,0.7781249999999975,0.7522658610266886,320
CNN_LSTM,43,4,class_4,0.9578313253012019,0.9937499999999968,0.9754601226988836,320
CNN_LSTM,43,5,class_5,0.951951951951949,0.9906249999999969,0.9709035222047039,320
CNN_LSTM,43,6,class_6,0.7643097643097617,0.7093749999999978,0.7358184764986879,320
CNN_LSTM,43,7,class_7,0.9718309859154894,0.8624999999999973,0.9139072847677107,320
CNN_LSTM,43,8,class_8,0.8764705882352914,0.931249999999997,0.9030303030298007,320
CNN_LSTM,43,9,class_9,0.9628482972136192,0.9718749999999969,0.9673405909792792,320
CNN_LSTM,43,10,class_10,0.951219512195119,0.9749999999999969,0.96296296296246,320
CNN_LSTM,43,11,class_11,0.9457627118644035,0.8718749999999972,0.9073170731702295,320
