model,display_name,seed,selected_epoch,train_loss_at_selected,train_acc_at_selected,train_f1_at_selected,val_loss_at_selected,val_acc_at_selected,val_f1_at_selected,test_accuracy,test_macro_f1,test_macro_precision,test_macro_recall,params_m,train_time_sec,inference_ms
TCN,TCN baseline,50,14,0.006483802433524813,0.9983928571428572,0.9998214285557431,1.30245332209046,0.8580357142857142,0.8570105843540029,0.8114583333333333,0.8119810273086384,0.8186732014975079,0.8114583333333307,2.083724,871.1482797432691,0.09519300074316561
