model,seed,class_id,class_name,precision,recall,f1,support
TCN,51,0,class_0,0.8017751479289916,0.8468749999999973,0.8237082066864277,320
TCN,51,1,class_1,0.8580060422960698,0.8874999999999972,0.8725038402452732,320
TCN,51,2,class_2,0.9085545722713837,0.9624999999999969,0.9347496206368268,320
TCN,51,3,class_3,0.6033057851239653,0.6843749999999978,0.6412884333816377,320
TCN,51,4,class_4,0.8378378378378353,0.8718749999999972,0.854517611025531,320
TCN,51,5,class_5,0.8909657320872246,0.8937499999999972,0.8923556942272662,320
TCN,51,6,class_6,0.7029702970297006,0.6656249999999979,0.6837881219898672,320
TCN,51,7,class_7,0.94171779141104,0.959374999999997,0.9504643962843268,320
TCN,51,8,class_8,0.9055944055944024,0.8093749999999974,0.8547854785473535,320
TCN,51,9,class_9,0.8766666666666637,0.8218749999999974,0.8483870967736913,320
TCN,51,10,class_10,0.9030303030303002,0.931249999999997,0.9169230769225741,320
TCN,51,11,class_11,0.8962962962962929,0.7562499999999975,0.8203389830503481,320
