model,seed,true_label,pred_label,count
TCN,51,0,0,271
TCN,51,0,1,1
TCN,51,0,2,16
TCN,51,0,3,2
TCN,51,0,4,4
TCN,51,0,5,10
TCN,51,0,6,6
TCN,51,0,7,0
TCN,51,0,8,8
TCN,51,0,9,1
TCN,51,0,10,0
TCN,51,0,11,1
TCN,51,1,0,2
TCN,51,1,1,284
TCN,51,1,2,0
TCN,51,1,3,0
TCN,51,1,4,9
TCN,51,1,5,19
TCN,51,1,6,3
TCN,51,1,7,0
TCN,51,1,8,0
TCN,51,1,9,2
TCN,51,1,10,1
TCN,51,1,11,0
TCN,51,2,0,5
TCN,51,2,1,0
TCN,51,2,2,308
TCN,51,2,3,0
TCN,51,2,4,0
TCN,51,2,5,0
TCN,51,2,6,0
TCN,51,2,7,0
TCN,51,2,8,4
TCN,51,2,9,0
TCN,51,2,10,0
TCN,51,2,11,3
TCN,51,3,0,6
TCN,51,3,1,0
TCN,51,3,2,0
TCN,51,3,3,219
TCN,51,3,4,8
TCN,51,3,5,0
TCN,51,3,6,72
TCN,51,3,7,0
TCN,51,3,8,0
TCN,51,3,9,1
TCN,51,3,10,0
TCN,51,3,11,14
TCN,51,4,0,17
TCN,51,4,1,4
TCN,51,4,2,0
TCN,51,4,3,1
TCN,51,4,4,279
TCN,51,4,5,4
TCN,51,4,6,2
TCN,51,4,7,0
TCN,51,4,8,2
TCN,51,4,9,9
TCN,51,4,10,0
TCN,51,4,11,2
TCN,51,5,0,5
TCN,51,5,1,24
TCN,51,5,2,0
TCN,51,5,3,0
TCN,51,5,4,0
TCN,51,5,5,286
TCN,51,5,6,0
TCN,51,5,7,0
TCN,51,5,8,2
TCN,51,5,9,0
TCN,51,5,10,3
TCN,51,5,11,0
TCN,51,6,0,0
TCN,51,6,1,3
TCN,51,6,2,0
TCN,51,6,3,95
TCN,51,6,4,2
TCN,51,6,5,0
TCN,51,6,6,213
TCN,51,6,7,0
TCN,51,6,8,0
TCN,51,6,9,0
TCN,51,6,10,0
TCN,51,6,11,7
TCN,51,7,0,1
TCN,51,7,1,0
TCN,51,7,2,1
TCN,51,7,3,0
TCN,51,7,4,0
TCN,51,7,5,2
TCN,51,7,6,0
TCN,51,7,7,307
TCN,51,7,8,0
TCN,51,7,9,0
TCN,51,7,10,9
TCN,51,7,11,0
TCN,51,8,0,26
TCN,51,8,1,0
TCN,51,8,2,14
TCN,51,8,3,0
TCN,51,8,4,0
TCN,51,8,5,0
TCN,51,8,6,0
TCN,51,8,7,0
TCN,51,8,8,259
TCN,51,8,9,5
TCN,51,8,10,16
TCN,51,8,11,0
TCN,51,9,0,2
TCN,51,9,1,15
TCN,51,9,2,0
TCN,51,9,3,2
TCN,51,9,4,25
TCN,51,9,5,0
TCN,51,9,6,0
TCN,51,9,7,3
TCN,51,9,8,6
TCN,51,9,9,263
TCN,51,9,10,3
TCN,51,9,11,1
TCN,51,10,0,1
TCN,51,10,1,0
TCN,51,10,2,0
TCN,51,10,3,0
TCN,51,10,4,0
TCN,51,10,5,0
TCN,51,10,6,0
TCN,51,10,7,16
TCN,51,10,8,4
TCN,51,10,9,1
TCN,51,10,10,298
TCN,51,10,11,0
TCN,51,11,0,2
TCN,51,11,1,0
TCN,51,11,2,0
TCN,51,11,3,44
TCN,51,11,4,6
TCN,51,11,5,0
TCN,51,11,6,7
TCN,51,11,7,0
TCN,51,11,8,1
TCN,51,11,9,18
TCN,51,11,10,0
TCN,51,11,11,242
