model,seed,class_id,class_name,precision,recall,f1,support
LeNet,45,0,class_0,0.8888888888888862,0.924999999999997,0.9065849923425294,320
LeNet,45,1,class_1,0.9415807560137424,0.8562499999999973,0.8968903436983524,320
LeNet,45,2,class_2,0.7732997481108292,0.959374999999997,0.8563458856340919,320
LeNet,45,3,class_3,0.727027027027025,0.8406249999999973,0.7797101449270366,320
LeNet,45,4,class_4,0.9782608695652143,0.9843749999999969,0.9813084112144501,320
LeNet,45,5,class_5,0.9479166666666633,0.8531249999999972,0.8980263157889719,320
LeNet,45,6,class_6,0.7607142857142829,0.6656249999999979,0.7099999999994998,320
LeNet,45,7,class_7,0.7309941520467814,0.7812499999999976,0.7552870090629422,320
LeNet,45,8,class_8,0.8544891640866846,0.8624999999999973,0.8584758942452204,320
LeNet,45,9,class_9,0.8421052631578922,0.8999999999999971,0.8700906344405855,320
LeNet,45,10,class_10,0.7699999999999974,0.7218749999999977,0.7451612903220787,320
LeNet,45,11,class_11,0.837301587301584,0.6593749999999979,0.7377622377617422,320
