model_name,phase,trial_id,seed,lr,batch_size,weight_decay,epochs_budget,epochs_ran,best_epoch,best_val_f1,best_val_macro_f1,best_val_acc,best_val_loss,last_val_loss,train_loss_at_best_epoch,val_loss_at_best_epoch,overfit_gap_loss,last5_mean_val_f1,last5_std_val_f1,final_epoch_val_f1,train_time_sec,num_params,test_f1,test_acc,label_smoothing,status,status_reason,error,lstm_hidden,dropout,host,gpu_local_id,cuda_visible_devices,pid
CNN_LSTM,2,1,243,0.0003,8,0.0001,18,18,12,0.9267013699118495,0.9267013699118495,0.9264880952380953,0.5499400233229002,0.5884011130247797,0.35574698208343414,0.5499400233229002,0.03846108970187956,0.917060503506967,0.007275096412320119,0.9210430251900403,1388.1222525332123,11318988,,,0.05,ok,,,64,0.3,ubuntu,2,2,177578
CNN_LSTM,2,2,244,0.0003,32,0.0001,18,18,15,0.9256529736063329,0.9256529736063329,0.9258928571428572,0.5509638740902856,0.5694681298165094,0.334526625814892,0.5509638740902856,0.01850425572622383,0.9175601900286037,0.007363419727916925,0.9241521701983909,537.0926581099629,11500492,,,0.05,ok,,,128,0.5,ubuntu,1,1,178667
CNN_LSTM,2,3,245,0.0003,8,0.0003,18,18,10,0.9324342164153797,0.9324342164153797,0.9324404761904762,0.5310230588629132,0.575531213411263,0.38361720225640705,0.5310230588629132,0.044508154548349776,0.9247029405491339,0.004418026329950199,0.9294771356939465,1549.1121992822737,11714764,,,0.05,ok,,,192,0.5,ubuntu,0,0,181908
