model,seed,class_id,class_name,precision,recall,f1,support
LSTM,50,0,class_0,0.8566775244299646,0.8218749999999974,0.8389154704939152,320
LSTM,50,1,class_1,0.8150289017341016,0.8812499999999972,0.8468468468463449,320
LSTM,50,2,class_2,0.9121212121212093,0.940624999999997,0.9261538461533434,320
LSTM,50,3,class_3,0.6027397260273951,0.5499999999999983,0.5751633986923096,320
LSTM,50,4,class_4,0.7877906976744162,0.8468749999999973,0.816265060240462,320
LSTM,50,5,class_5,0.8984615384615356,0.9124999999999971,0.9054263565886445,320
LSTM,50,6,class_6,0.5990338164251193,0.7749999999999975,0.6757493188005963,320
LSTM,50,7,class_7,0.9432176656151389,0.934374999999997,0.9387755102035785,320
LSTM,50,8,class_8,0.943749999999997,0.943749999999997,0.9437499999994969,320
LSTM,50,9,class_9,0.9222222222222187,0.7781249999999975,0.84406779660967,320
LSTM,50,10,class_10,0.9046153846153817,0.9187499999999971,0.9116279069762412,320
LSTM,50,11,class_11,0.9199999999999964,0.7187499999999977,0.8070175438591537,320
