model,seed,epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,test_loss,test_acc,test_f1,lr,epoch_time_sec
MobileNet_V2,42,1,0.9575156051913897,0.6508928571428572,0.7996619987156639,0.5782988422771658,0.7693452380952381,0.7438516571379375,0.6691463829366058,0.7854166666666667,0.7541724862326729,0.001,70.7791662402451
MobileNet_V2,42,2,0.4583125622073809,0.8338690476190476,0.8827522717990733,0.3356754534216764,0.8580357142857142,0.8442168098512984,0.4919437770244258,0.8486979166666667,0.8231007229542834,0.001,70.85701867565513
MobileNet_V2,42,3,0.34975283133841695,0.8782142857142857,0.9155832164082138,0.32700617371681023,0.8776785714285714,0.8722847956992821,0.5099365309949917,0.8466145833333333,0.8279563926061826,0.001,70.7952998764813
MobileNet_V2,42,4,0.28331901792259445,0.9052380952380953,0.8948874029443394,0.360886500577908,0.8666666666666667,0.8552455223874181,0.46221650063401587,0.8591145833333333,0.8502637803431444,0.001,70.21867240034044
MobileNet_V2,42,5,0.23462679955930937,0.9226785714285715,0.9515947576728635,0.37506504169841287,0.8809523809523809,0.8796689915819499,0.4894969480213452,0.8770833333333333,0.874822909594929,0.001,71.40776223130524
MobileNet_V2,42,6,0.20753087900933764,0.9351190476190476,0.9629059775450708,0.28587697837759457,0.9104166666666667,0.9104415852612388,0.4865219340061155,0.8729166666666667,0.8679288226183003,0.001,71.18579902127385
MobileNet_V2,42,7,0.18717290261671657,0.9389285714285714,0.9497531108392453,0.30328576986077593,0.8946428571428572,0.8951709856932962,0.5832000479503487,0.84375,0.8381201965506544,0.001,71.78323377482593
MobileNet_V2,42,8,0.16912212511613256,0.9477380952380953,0.9575470558777726,0.26391268903691656,0.9113095238095238,0.9108096293969362,0.47704410814126275,0.8625,0.8608879243948754,0.001,71.59388257935643
MobileNet_V2,42,9,0.15105298316904478,0.9520238095238095,0.9783077000171674,0.2317116437990979,0.9116071428571428,0.9110388434505775,0.3918027524026319,0.8877604166666667,0.8864605184770159,0.001,71.48690884187818
MobileNet_V2,42,10,0.13039336182531858,0.9574404761904762,0.9717815651679489,0.3216425567462184,0.899702380952381,0.9004906362073677,0.5173525663154958,0.8606770833333334,0.8595308799380974,0.001,71.62565975636244
MobileNet_V2,42,11,0.12680065908602306,0.9611309523809524,0.9634969400787838,0.32746823238006306,0.8904761904761904,0.8862839677774547,0.4644214415770724,0.8778645833333333,0.8755825015036859,0.001,69.65505891665816
MobileNet_V2,42,12,0.10571206031810669,0.9676190476190476,0.9770463115247611,0.32489131262787985,0.9122023809523809,0.9118364680112404,0.49400910945983084,0.8783854166666667,0.8769685865695348,0.0005,71.2990724761039
MobileNet_V2,42,13,0.05607225439378193,0.9823809523809524,0.9939263084991922,0.28291077684903354,0.9285714285714286,0.9284377346529632,0.596969488034775,0.8861979166666667,0.8815401846137035,0.0005,71.64912506751716
MobileNet_V2,42,14,0.04198179907742001,0.986547619047619,0.9961915736042956,0.2764534912262109,0.9276785714285715,0.9278022032243297,0.5650525046889269,0.8927083333333333,0.8907953323587403,0.0005,71.84111536107957
MobileNet_V2,42,15,0.0385042072335879,0.9882738095238095,0.9959537453010872,0.22258927933365028,0.9276785714285715,0.9275703865548346,0.601616606280812,0.88359375,0.8812803925783701,0.0005,71.76488028466702
MobileNet_V2,42,16,0.03521551314563978,0.9891666666666666,0.9956575530064576,0.29344353728355127,0.9169642857142857,0.9169078740897803,0.5173725430658327,0.89921875,0.8965655626257999,0.0005,70.73057307302952
MobileNet_V2,42,17,0.040954028900180545,0.987202380952381,0.9940537101048736,0.2611029213905896,0.9178571428571428,0.9177790052876901,0.527232447149288,0.8864583333333333,0.8840093641292458,0.0005,70.27781850658357
MobileNet_V2,42,18,0.031290368004923776,0.9906547619047619,0.9960118768333879,0.28177296269448826,0.9300595238095238,0.9297047026738988,0.5904020892004518,0.88515625,0.8814001949362386,0.00025,71.12598451599479
MobileNet_V2,42,19,0.01713805506626765,0.9948809523809524,0.9992856500539924,0.2870408725702873,0.9392857142857143,0.9389572149982346,0.6306404777953897,0.8963541666666667,0.8932406340978446,0.00025,70.96534061804414
MobileNet_V2,42,20,0.010175543839023226,0.9972619047619048,0.9993452795033497,0.27574546876993683,0.9336309523809524,0.9330842216011822,0.5307762026881225,0.90234375,0.8991746155887596,0.00025,70.67689538560808
MobileNet_V2,42,21,0.012217670118524915,0.9966071428571428,0.9998214285481509,0.3606171028221446,0.9324404761904762,0.9317719130152925,0.5739431653255506,0.9078125,0.9056073382958099,0.000125,71.51690668426454
MobileNet_V2,42,22,0.006262919193222409,0.9979166666666667,0.9998809523652669,0.3787780465202762,0.9330357142857143,0.9324167435311571,0.6653814944977403,0.90390625,0.9007927916434763,0.000125,71.47839069925249
MobileNet_V2,42,23,0.0038254018553665705,0.9991666666666666,0.9999999999994992,0.35768712344198816,0.9383928571428571,0.9380298291031005,0.6787153508918192,0.9059895833333333,0.9029773143198775,0.000125,70.33979340828955
MobileNet_V2,42,24,0.002985669303508032,0.9994047619047619,0.999940476182383,0.35139386011344576,0.9366071428571429,0.9362375300426183,0.6973286864755643,0.9052083333333333,0.90237014333426,6.25e-05,70.52950719185174
MobileNet_V2,42,25,0.0017914346073354993,0.9995238095238095,0.999880952319713,0.37364825347300623,0.9375,0.9369210713408135,0.7131348191164398,0.90234375,0.8996552395228647,6.25e-05,70.57348530739546
MobileNet_V2,42,26,0.0016130761731238592,0.9995833333333334,0.9999999999994992,0.37713576098839063,0.937797619047619,0.9374955493237901,0.7742347375861669,0.8955729166666667,0.8917659032305164,6.25e-05,71.41978317499161
MobileNet_V2,42,27,0.0012880496113073258,0.9996428571428572,0.999940476182383,0.3901309065951607,0.9419642857142857,0.9417071204600411,0.77462083592243,0.9018229166666667,0.8991420418115426,3.125e-05,72.29887498728931
MobileNet_V2,42,28,0.0015757854282855987,0.9996428571428572,0.9999999999994992,0.3939564859588604,0.9392857142857143,0.9389822139419567,0.7486687006176725,0.9010416666666666,0.898240976429958,3.125e-05,71.9551072139293
MobileNet_V2,42,29,0.0005343432795433771,0.9998214285714285,0.9999999999994992,0.4023601966896931,0.9416666666666667,0.9413041835915926,0.7441807275078609,0.9013020833333333,0.8990984153002014,3.125e-05,71.79223619773984
