model,seed,class_id,class_name,precision,recall,f1,support
MobileNet_V2,42,0,class_0,0.9937694704049812,0.9968749999999968,0.9953198127920083,320
MobileNet_V2,42,1,class_1,0.9999999999999968,0.9937499999999968,0.9968652037612522,320
MobileNet_V2,42,2,class_2,0.963855421686744,0.9999999999999968,0.9815950920240369,320
MobileNet_V2,42,3,class_3,0.6462264150943381,0.8562499999999973,0.7365591397844539,320
MobileNet_V2,42,4,class_4,0.996884735202489,0.9999999999999968,0.9984399375970007,320
MobileNet_V2,42,5,class_5,0.9937499999999968,0.9937499999999968,0.9937499999994968,320
MobileNet_V2,42,6,class_6,0.7863636363636328,0.5406249999999982,0.6407407407402553,320
MobileNet_V2,42,7,class_7,0.9534883720930188,0.640624999999998,0.7663551401864321,320
MobileNet_V2,42,8,class_8,0.8627450980392132,0.9624999999999969,0.9098966026582874,320
MobileNet_V2,42,9,class_9,0.9966996699669933,0.943749999999997,0.9695024077041521,320
MobileNet_V2,42,10,class_10,0.8285714285714262,0.9062499999999971,0.865671641790543,320
MobileNet_V2,42,11,class_11,0.8551532033426159,0.959374999999997,0.9042709867447124,320
