model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m,best_epoch,best_val_loss,best_val_acc,best_val_f1,latency_ms_bs1,throughput_sps_bs1,latency_ms_bs32,throughput_sps_bs32
MobileNet_V2,cnn,0.8994791666666667,0.8965805588152193,0.9064589542304539,0.8994791666666636,2134.56079890579,0.36033709184266627,2261420.0,2.26142,30.0,0.3979566060681312,0.9446428571428571,0.9443841145156138,3.981242999434471,251.1778357015757,0.1343276974512264,7444.481063654754
