model,seed,class_id,class_name,precision,recall,f1,support
LeNet,46,0,class_0,0.883495145631065,0.8531249999999972,0.8680445151028359,320
LeNet,46,1,class_1,0.9542682926829239,0.9781249999999969,0.9660493827155464,320
LeNet,46,2,class_2,0.8232189973614753,0.9749999999999969,0.8927038626604451,320
LeNet,46,3,class_3,0.7602996254681619,0.634374999999998,0.6916524701868951,320
LeNet,46,4,class_4,0.9712460063897732,0.949999999999997,0.9605055292254053,320
LeNet,46,5,class_5,0.9102564102564072,0.8874999999999972,0.898734177214687,320
LeNet,46,6,class_6,0.668523676880221,0.7499999999999976,0.7069219440348457,320
LeNet,46,7,class_7,0.8308270676691697,0.6906249999999978,0.754266211603597,320
LeNet,46,8,class_8,0.8288288288288262,0.8624999999999973,0.845329249616649,320
LeNet,46,9,class_9,0.9131736526946079,0.953124999999997,0.9327217125377235,320
LeNet,46,10,class_10,0.7982708933717556,0.8656249999999972,0.8305847076456752,320
LeNet,46,11,class_11,0.8600682593856626,0.7874999999999975,0.8221859706357135,320
