model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m,best_epoch,best_val_loss,best_val_acc,best_val_f1,latency_ms_bs1,throughput_sps_bs1,latency_ms_bs32,throughput_sps_bs32
Transformer,attention,0.7846354166666667,0.7834357416921541,0.7867240222465544,0.7846354166666641,1973.9338664226234,0.2738812123425305,1080076.0,1.080076,8.0,1.7706854679894204,0.8244047619047619,0.8264031764027931,0.7725919410586357,1294.3443321836373,0.028104539960622787,35581.43991686389
