model,seed,true_label,pred_label,count
GRU,44,0,0,292
GRU,44,0,1,0
GRU,44,0,2,10
GRU,44,0,3,0
GRU,44,0,4,7
GRU,44,0,5,2
GRU,44,0,6,0
GRU,44,0,7,1
GRU,44,0,8,6
GRU,44,0,9,0
GRU,44,0,10,0
GRU,44,0,11,2
GRU,44,1,0,0
GRU,44,1,1,286
GRU,44,1,2,0
GRU,44,1,3,0
GRU,44,1,4,7
GRU,44,1,5,25
GRU,44,1,6,0
GRU,44,1,7,0
GRU,44,1,8,0
GRU,44,1,9,0
GRU,44,1,10,2
GRU,44,1,11,0
GRU,44,2,0,6
GRU,44,2,1,0
GRU,44,2,2,305
GRU,44,2,3,1
GRU,44,2,4,0
GRU,44,2,5,1
GRU,44,2,6,1
GRU,44,2,7,2
GRU,44,2,8,3
GRU,44,2,9,0
GRU,44,2,10,1
GRU,44,2,11,0
GRU,44,3,0,5
GRU,44,3,1,2
GRU,44,3,2,0
GRU,44,3,3,263
GRU,44,3,4,6
GRU,44,3,5,0
GRU,44,3,6,37
GRU,44,3,7,0
GRU,44,3,8,0
GRU,44,3,9,1
GRU,44,3,10,0
GRU,44,3,11,6
GRU,44,4,0,16
GRU,44,4,1,31
GRU,44,4,2,0
GRU,44,4,3,0
GRU,44,4,4,247
GRU,44,4,5,5
GRU,44,4,6,0
GRU,44,4,7,0
GRU,44,4,8,1
GRU,44,4,9,18
GRU,44,4,10,1
GRU,44,4,11,1
GRU,44,5,0,1
GRU,44,5,1,9
GRU,44,5,2,0
GRU,44,5,3,0
GRU,44,5,4,0
GRU,44,5,5,300
GRU,44,5,6,0
GRU,44,5,7,3
GRU,44,5,8,2
GRU,44,5,9,0
GRU,44,5,10,5
GRU,44,5,11,0
GRU,44,6,0,7
GRU,44,6,1,1
GRU,44,6,2,0
GRU,44,6,3,94
GRU,44,6,4,15
GRU,44,6,5,0
GRU,44,6,6,191
GRU,44,6,7,1
GRU,44,6,8,0
GRU,44,6,9,4
GRU,44,6,10,0
GRU,44,6,11,7
GRU,44,7,0,4
GRU,44,7,1,1
GRU,44,7,2,12
GRU,44,7,3,4
GRU,44,7,4,0
GRU,44,7,5,0
GRU,44,7,6,1
GRU,44,7,7,282
GRU,44,7,8,4
GRU,44,7,9,1
GRU,44,7,10,7
GRU,44,7,11,4
GRU,44,8,0,1
GRU,44,8,1,0
GRU,44,8,2,0
GRU,44,8,3,0
GRU,44,8,4,0
GRU,44,8,5,0
GRU,44,8,6,0
GRU,44,8,7,16
GRU,44,8,8,297
GRU,44,8,9,0
GRU,44,8,10,3
GRU,44,8,11,3
GRU,44,9,0,1
GRU,44,9,1,1
GRU,44,9,2,0
GRU,44,9,3,5
GRU,44,9,4,97
GRU,44,9,5,0
GRU,44,9,6,1
GRU,44,9,7,1
GRU,44,9,8,1
GRU,44,9,9,208
GRU,44,9,10,3
GRU,44,9,11,2
GRU,44,10,0,2
GRU,44,10,1,1
GRU,44,10,2,0
GRU,44,10,3,0
GRU,44,10,4,1
GRU,44,10,5,0
GRU,44,10,6,0
GRU,44,10,7,13
GRU,44,10,8,3
GRU,44,10,9,3
GRU,44,10,10,296
GRU,44,10,11,1
GRU,44,11,0,1
GRU,44,11,1,6
GRU,44,11,2,0
GRU,44,11,3,12
GRU,44,11,4,5
GRU,44,11,5,0
GRU,44,11,6,9
GRU,44,11,7,0
GRU,44,11,8,11
GRU,44,11,9,4
GRU,44,11,10,0
GRU,44,11,11,272
