model,display_name,train_acc_mean,train_acc_std,train_f1_mean,train_f1_std,val_acc_mean,val_acc_std,val_f1_mean,val_f1_std,test_acc_mean,test_acc_std,test_macro_f1_mean,test_macro_f1_std,params_m,train_time_sec_mean,train_time_sec_std,inference_ms_mean,inference_ms_std
GRU,GRU baseline,1.0,,0.9999999999994992,,0.8979166666666667,,0.8984685887374253,,0.8794270833333333,,0.8781959966555736,,1.057036,1785.060748130083,,0.4123973078094423,
