model,seed,class_id,class_name,precision,recall,f1,support
MobileNet_V2,45,0,class_0,0.9528301886792422,0.946874999999997,0.9498432601875847,320
MobileNet_V2,45,1,class_1,0.9858657243816219,0.8718749999999972,0.925373134327857,320
MobileNet_V2,45,2,class_2,0.8531855955678647,0.9624999999999969,0.9045521292212318,320
MobileNet_V2,45,3,class_3,0.6312217194570121,0.8718749999999972,0.73228346456644,320
MobileNet_V2,45,4,class_4,0.9907120743034025,0.9999999999999968,0.9953343701394657,320
MobileNet_V2,45,5,class_5,0.9875389408099657,0.9906249999999969,0.9890795631820241,320
MobileNet_V2,45,6,class_6,0.8154506437768205,0.5937499999999981,0.6871609403250071,320
MobileNet_V2,45,7,class_7,0.9128919860627145,0.8187499999999974,0.863261943986319,320
MobileNet_V2,45,8,class_8,0.9649681528662389,0.946874999999997,0.9558359621446074,320
MobileNet_V2,45,9,class_9,0.9667673716012055,0.9999999999999968,0.9831029185862866,320
MobileNet_V2,45,10,class_10,0.8814589665653468,0.9062499999999971,0.89368258859734,320
MobileNet_V2,45,11,class_11,0.9127516778523459,0.8499999999999973,0.8802588996758731,320
