model,seed,class_id,class_name,precision,recall,f1,support
GRU,48,0,class_0,0.8130841121495301,0.8156249999999974,0.8143525741024614,320
GRU,48,1,class_1,0.7867435158501418,0.8531249999999972,0.8185907046471745,320
GRU,48,2,class_2,0.8839999999999965,0.6906249999999978,0.7754385964907329,320
GRU,48,3,class_3,0.6711864406779637,0.618749999999998,0.6439024390238889,320
GRU,48,4,class_4,0.8770491803278653,0.6687499999999978,0.7588652482264566,320
GRU,48,5,class_5,0.7905759162303644,0.943749999999997,0.8603988603983617,320
GRU,48,6,class_6,0.6057971014492736,0.653124999999998,0.6285714285709273,320
GRU,48,7,class_7,0.7571801566579615,0.9062499999999971,0.8250355618771688,320
GRU,48,8,class_8,0.8753894080996857,0.8781249999999972,0.8767550702023051,320
GRU,48,9,class_9,0.8454545454545428,0.8718749999999972,0.8584615384610357,320
GRU,48,10,class_10,0.9118541033434622,0.937499999999997,0.9244992295834725,320
GRU,48,11,class_11,0.7815699658703045,0.7156249999999977,0.7471451876014559,320
