split_mode,seed,model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m
subject,43.0,EfficientNet_B0,cnn,0.9013020833333333,0.9003445855561446,0.9022252107609606,0.9013020833333306,4813.92263546586,0.932323606684804,4045096.0,4.045096
