model,seed,class_id,class_name,precision,recall,f1,support
ResNet18,48,0,class_0,0.9435736677115957,0.940624999999997,0.9420970266035659,320
ResNet18,48,1,class_1,0.9538461538461508,0.9687499999999969,0.9612403100770162,320
ResNet18,48,2,class_2,0.9463087248322115,0.8812499999999972,0.9126213592227985,320
ResNet18,48,3,class_3,0.901554404145073,0.5437499999999983,0.6783625730989432,320
ResNet18,48,4,class_4,0.9831649831649798,0.9124999999999971,0.9465153970821555,320
ResNet18,48,5,class_5,0.9264705882352914,0.9843749999999969,0.9545454545449521,320
ResNet18,48,6,class_6,0.6809523809523793,0.8937499999999972,0.7729729729724799,320
ResNet18,48,7,class_7,0.8804664723032044,0.943749999999997,0.9110105580688794,320
ResNet18,48,8,class_8,0.9159420289855045,0.9874999999999968,0.9503759398491217,320
ResNet18,48,9,class_9,0.996688741721851,0.940624999999997,0.9678456591634844,320
ResNet18,48,10,class_10,0.970297029702967,0.9187499999999971,0.9438202247185983,320
ResNet18,48,11,class_11,0.8957746478873213,0.9937499999999968,0.9422222222217206,320
