model,seed,true_label,pred_label,count
ResNet18,48,0,0,301
ResNet18,48,0,1,1
ResNet18,48,0,2,14
ResNet18,48,0,3,0
ResNet18,48,0,4,0
ResNet18,48,0,5,0
ResNet18,48,0,6,0
ResNet18,48,0,7,0
ResNet18,48,0,8,2
ResNet18,48,0,9,0
ResNet18,48,0,10,2
ResNet18,48,0,11,0
ResNet18,48,1,0,1
ResNet18,48,1,1,310
ResNet18,48,1,2,0
ResNet18,48,1,3,0
ResNet18,48,1,4,0
ResNet18,48,1,5,9
ResNet18,48,1,6,0
ResNet18,48,1,7,0
ResNet18,48,1,8,0
ResNet18,48,1,9,0
ResNet18,48,1,10,0
ResNet18,48,1,11,0
ResNet18,48,2,0,1
ResNet18,48,2,1,0
ResNet18,48,2,2,282
ResNet18,48,2,3,0
ResNet18,48,2,4,0
ResNet18,48,2,5,4
ResNet18,48,2,6,0
ResNet18,48,2,7,27
ResNet18,48,2,8,1
ResNet18,48,2,9,0
ResNet18,48,2,10,0
ResNet18,48,2,11,5
ResNet18,48,3,0,9
ResNet18,48,3,1,0
ResNet18,48,3,2,0
ResNet18,48,3,3,174
ResNet18,48,3,4,1
ResNet18,48,3,5,0
ResNet18,48,3,6,123
ResNet18,48,3,7,0
ResNet18,48,3,8,0
ResNet18,48,3,9,0
ResNet18,48,3,10,0
ResNet18,48,3,11,13
ResNet18,48,4,0,6
ResNet18,48,4,1,11
ResNet18,48,4,2,0
ResNet18,48,4,3,0
ResNet18,48,4,4,292
ResNet18,48,4,5,2
ResNet18,48,4,6,9
ResNet18,48,4,7,0
ResNet18,48,4,8,0
ResNet18,48,4,9,0
ResNet18,48,4,10,0
ResNet18,48,4,11,0
ResNet18,48,5,0,0
ResNet18,48,5,1,3
ResNet18,48,5,2,0
ResNet18,48,5,3,0
ResNet18,48,5,4,0
ResNet18,48,5,5,315
ResNet18,48,5,6,0
ResNet18,48,5,7,2
ResNet18,48,5,8,0
ResNet18,48,5,9,0
ResNet18,48,5,10,0
ResNet18,48,5,11,0
ResNet18,48,6,0,1
ResNet18,48,6,1,0
ResNet18,48,6,2,2
ResNet18,48,6,3,19
ResNet18,48,6,4,4
ResNet18,48,6,5,0
ResNet18,48,6,6,286
ResNet18,48,6,7,0
ResNet18,48,6,8,0
ResNet18,48,6,9,1
ResNet18,48,6,10,0
ResNet18,48,6,11,7
ResNet18,48,7,0,0
ResNet18,48,7,1,0
ResNet18,48,7,2,0
ResNet18,48,7,3,0
ResNet18,48,7,4,0
ResNet18,48,7,5,0
ResNet18,48,7,6,0
ResNet18,48,7,7,302
ResNet18,48,7,8,4
ResNet18,48,7,9,0
ResNet18,48,7,10,7
ResNet18,48,7,11,7
ResNet18,48,8,0,0
ResNet18,48,8,1,0
ResNet18,48,8,2,0
ResNet18,48,8,3,0
ResNet18,48,8,4,0
ResNet18,48,8,5,0
ResNet18,48,8,6,0
ResNet18,48,8,7,0
ResNet18,48,8,8,316
ResNet18,48,8,9,0
ResNet18,48,8,10,0
ResNet18,48,8,11,4
ResNet18,48,9,0,0
ResNet18,48,9,1,0
ResNet18,48,9,2,0
ResNet18,48,9,3,0
ResNet18,48,9,4,0
ResNet18,48,9,5,10
ResNet18,48,9,6,0
ResNet18,48,9,7,4
ResNet18,48,9,8,5
ResNet18,48,9,9,301
ResNet18,48,9,10,0
ResNet18,48,9,11,0
ResNet18,48,10,0,0
ResNet18,48,10,1,0
ResNet18,48,10,2,0
ResNet18,48,10,3,0
ResNet18,48,10,4,0
ResNet18,48,10,5,0
ResNet18,48,10,6,0
ResNet18,48,10,7,8
ResNet18,48,10,8,17
ResNet18,48,10,9,0
ResNet18,48,10,10,294
ResNet18,48,10,11,1
ResNet18,48,11,0,0
ResNet18,48,11,1,0
ResNet18,48,11,2,0
ResNet18,48,11,3,0
ResNet18,48,11,4,0
ResNet18,48,11,5,0
ResNet18,48,11,6,2
ResNet18,48,11,7,0
ResNet18,48,11,8,0
ResNet18,48,11,9,0
ResNet18,48,11,10,0
ResNet18,48,11,11,318
