epoch,train_loss,val_loss,val_acc,val_f1,lr,epoch_time_s,cum_time_s
1.0,0.7155129688836279,0.4872058725094012,0.837202380952381,0.8237116054936645,0.0003,53.10560403391719,53.10560403391719
2.0,0.333547396255391,0.39862062597070086,0.86875,0.8692598277720531,0.0003,49.00259952060878,102.10820355452597
3.0,0.2465926705939429,0.3775581727756833,0.8883928571428571,0.8867299769386173,0.0003,46.37870433926582,148.4869078937918
4.0,0.1867207892877715,0.3356970607540591,0.8982142857142857,0.896831147105396,0.0003,52.680419594049454,201.16732748784125
5.0,0.1441919274060499,0.3843265070782287,0.8943452380952381,0.8949806700167064,0.0003,57.27058014459908,258.43790763244033
6.0,0.11754258240262667,0.42752069985020796,0.8827380952380952,0.8778370382603926,0.0003,40.972546169534326,299.41045380197465
7.0,0.10251070145340192,0.3754107631007043,0.8869047619047619,0.8876680155241571,0.00015,53.11685811728239,352.52731191925704
8.0,0.04003522202372551,0.34542054447448384,0.9125,0.912796104007575,0.00015,60.65893801301718,413.1862499322742
9.0,0.03111495308932804,0.33999849632203094,0.9154761904761904,0.915572701206516,0.00015,60.36030326783657,473.5465532001108
10.0,0.023991883347431818,0.33619505674845684,0.9199404761904761,0.9202593438475634,7.5e-05,59.680259976536036,533.2268131766468
