epoch,train_loss,val_loss,val_acc,val_f1,lr,epoch_time_s,cum_time_s
1.0,0.7522889134145918,0.5019775575229817,0.8241071428571428,0.8118356076908647,0.0007,55.23081988468766,55.23081988468766
2.0,0.3469345837334792,0.33090145364764056,0.8898809523809523,0.8884485798424825,0.0007,49.94183523207903,105.17265511676669
3.0,0.2657088507144224,0.37286316473196385,0.8875,0.8867628500012996,0.0007,54.29151518829167,159.46417030505836
4.0,0.20507473891689665,0.33914567919117317,0.9095238095238095,0.9093744262338826,0.0007,56.43846015445888,215.90263045951724
5.0,0.16367168017086528,0.3577002056314786,0.8970238095238096,0.8968823363645129,0.00035,56.78437468782067,272.6870051473379
6.0,0.08091149712602297,0.3999963625290234,0.8895833333333333,0.8880073317941849,0.00035,51.339473532512784,324.0264786798507
7.0,0.06453769221192314,0.36848935087289564,0.9125,0.9127115255900521,0.00035,57.652689043432474,381.6791677232832
8.0,0.04997412276409921,0.5158032430585703,0.8818452380952381,0.8777684725626141,0.000175,61.812449131160975,443.49161685444415
9.0,0.024107355872790018,0.29637228083376743,0.9241071428571429,0.9242758008000546,0.000175,61.470680529251695,504.96229738369584
10.0,0.019609075763395854,0.3822764080565248,0.9136904761904762,0.9141766100244245,0.000175,58.46133376657963,563.4236311502755
