model,seed,class_id,class_name,precision,recall,f1,support
Transformer,45,0,class_0,0.7731343283582066,0.8093749999999974,0.7908396946559862,320
Transformer,45,1,class_1,0.6577181208053668,0.612499999999998,0.6343042071192396,320
Transformer,45,2,class_2,0.757812499999998,0.909374999999997,0.8267045454540473,320
Transformer,45,3,class_3,0.5806451612903212,0.7874999999999975,0.6684350132621091,320
Transformer,45,4,class_4,0.8131147540983579,0.7749999999999975,0.7935999999994976,320
Transformer,45,5,class_5,0.732758620689653,0.7968749999999974,0.7634730538917142,320
Transformer,45,6,class_6,0.6305970149253707,0.5281249999999983,0.5748299319722909,320
Transformer,45,7,class_7,0.7069597069597043,0.603124999999998,0.650927487351946,320
Transformer,45,8,class_8,0.8526645768025051,0.8499999999999973,0.8513302034423766,320
Transformer,45,9,class_9,0.9391891891891859,0.8687499999999972,0.9025974025969004,320
Transformer,45,10,class_10,0.7086092715231764,0.6687499999999978,0.6881028938901733,320
Transformer,45,11,class_11,0.870503597122299,0.7562499999999975,0.8093645484944829,320
