model,seed,epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,test_loss,test_acc,test_f1,lr,epoch_time_sec
CNN_LSTM,42,1,0.9933070304280236,0.6717857142857143,0.7885803381624763,0.6847586572879837,0.7303571428571428,0.7032582531686401,0.5622533246253928,0.78125,0.769854353839415,0.0003,33.26242258399725
CNN_LSTM,42,2,0.4749493714741298,0.8404166666666667,0.8968809959857399,0.4743371639666813,0.8291666666666667,0.825248055219415,0.37751397335280973,0.8682291666666667,0.8624789490236227,0.0003,32.49150167405605
CNN_LSTM,42,3,0.3522089575302033,0.8861309523809524,0.9042532326406724,0.5318600386780288,0.8315476190476191,0.8274640500104852,0.4371781316585839,0.86484375,0.8605267757232551,0.0003,33.30266343802214
CNN_LSTM,42,4,0.28573371804895853,0.9094642857142857,0.9413704184673045,0.41130909912642977,0.8610119047619048,0.8631087859306058,0.399550915841246,0.8544270833333333,0.8574915779075464,0.0003,32.83567289635539
CNN_LSTM,42,5,0.21431503522963752,0.9335119047619047,0.9607082084237984,0.3787529047999886,0.8767857142857143,0.8774127486365902,0.35967995873846426,0.88203125,0.8821109341557863,0.0003,33.32685872912407
CNN_LSTM,42,6,0.18953465566748665,0.9416666666666667,0.9485037645936267,0.4395069322875878,0.8726190476190476,0.8722130888520726,0.3878714371831544,0.8705729166666667,0.8706919168574427,0.0003,32.92827473580837
CNN_LSTM,42,7,0.14480861716327212,0.9575,0.9588749432004402,0.37054750162198963,0.8845238095238095,0.8834963294532944,0.35801782710526214,0.8848958333333333,0.8829276084011575,0.0003,33.88766463845968
CNN_LSTM,42,8,0.11286332740670159,0.9689880952380953,0.9791886567793702,0.37980038244609854,0.8982142857142857,0.8971035234326772,0.4019514225583407,0.8927083333333333,0.893819505415092,0.0003,33.19974369928241
CNN_LSTM,42,9,0.11143951070450601,0.9692261904761905,0.9775016088522054,0.33363695051465625,0.9157738095238095,0.9158706629610505,0.42241189248743466,0.88984375,0.8883329559435668,0.0003,33.58243077620864
CNN_LSTM,42,10,0.09083936626712481,0.9758333333333333,0.9916048383189545,0.36322450682027485,0.9074404761904762,0.9075667914757101,0.3997796955984086,0.8966145833333333,0.8958889842556702,0.0003,33.047733740881085
CNN_LSTM,42,11,0.07761422793780054,0.980297619047619,0.9869029229147919,0.46869613345438016,0.8898809523809523,0.8885364423034258,0.45530528489883487,0.8895833333333333,0.8896950485865206,0.0003,34.409603437408805
CNN_LSTM,42,12,0.07707613570349557,0.9791071428571428,0.9909718282595629,0.3846040089564797,0.9011904761904762,0.901349803855736,0.4779967036190404,0.8783854166666667,0.8783920187168297,0.00015,34.44426575116813
CNN_LSTM,42,13,0.03198912355871428,0.9925595238095238,0.9954751507410297,0.4551176980973521,0.9,0.8998031061335277,0.41699614934150303,0.9044270833333333,0.905005591949925,0.00015,34.41205668076873
CNN_LSTM,42,14,0.024474453102974664,0.9947619047619047,0.9977980558971864,0.4349122300505682,0.9089285714285714,0.9081051315939583,0.4681433413395401,0.9010416666666666,0.9013242478956246,0.00015,36.16069137491286
CNN_LSTM,42,15,0.023503974548407962,0.9944047619047619,0.9957698632017725,0.3310372564483606,0.9223214285714286,0.9217646912297774,0.433490671064889,0.9049479166666666,0.9033552043187217,0.00015,36.55843507684767
CNN_LSTM,42,16,0.024082864884819304,0.9940476190476191,0.9973215920133179,0.38820469157750875,0.9208333333333333,0.9203707054649825,0.4981015957044292,0.8940104166666667,0.8938883619014533,0.00015,36.61435651779175
CNN_LSTM,42,17,0.027812253598655974,0.993452380952381,0.9976184162066232,0.3605534725076203,0.9199404761904761,0.9201628213398204,0.5069436782193103,0.8942708333333333,0.8934957411090204,0.00015,36.68616694398224
CNN_LSTM,42,18,0.021783572768881206,0.9948809523809524,0.9949422369300724,0.4562414973747634,0.9041666666666667,0.9046793933722169,0.5171554776204478,0.89140625,0.8911428996327432,7.5e-05,35.90232099592686
CNN_LSTM,42,19,0.01300038605218842,0.9975,0.9994642642578784,0.4203368510628241,0.9169642857142857,0.9171338491069257,0.5174772535566262,0.9018229166666667,0.9016284270210425,7.5e-05,37.131599916145205
CNN_LSTM,42,20,0.010502016906227384,0.9983928571428572,0.9994643066762228,0.4217816030049151,0.9196428571428571,0.9194051229418153,0.5121292738689287,0.903125,0.9025207423576983,7.5e-05,36.348724538460374
CNN_LSTM,42,21,0.006748620633568083,0.9989285714285714,0.999404824904775,0.3910586539769567,0.9232142857142858,0.923191331356934,0.5859035299752274,0.8963541666666667,0.8964962543020829,3.75e-05,35.547873908653855
CNN_LSTM,42,22,0.005780855062462034,0.9992857142857143,0.9997619045943078,0.42598404184550637,0.9241071428571429,0.9238653753444844,0.5837225820644866,0.8981770833333333,0.8970080741567951,3.75e-05,35.003085711970925
CNN_LSTM,42,23,0.005061710391725813,0.9994047619047619,0.9997619260047256,0.44053637908038495,0.9202380952380952,0.9199249848878644,0.5559285395709594,0.90234375,0.9025728667872168,3.75e-05,35.12694131396711
CNN_LSTM,42,24,0.0035142063526880174,0.999702380952381,0.999940476182383,0.4496332653564293,0.9205357142857142,0.9202436376279368,0.5551461214391868,0.90625,0.9060391670426471,1.875e-05,34.637932339683175
CNN_LSTM,42,25,0.002722406458287012,0.9998214285714285,0.999940476182383,0.4471316970291636,0.9205357142857142,0.9206122501870336,0.5770484033524553,0.9002604166666667,0.8997643048016689,1.875e-05,34.08879562467337
CNN_LSTM,42,26,0.0024831520588625045,0.9998809523809524,0.9998214285481509,0.4531094679159564,0.9196428571428571,0.9194141143216842,0.5899085453596702,0.9010416666666666,0.9009320261120276,1.875e-05,34.401309767737985
CNN_LSTM,42,27,0.002489535907904307,0.9998809523809524,0.9998214285253576,0.4659754404945748,0.919345238095238,0.9192617425219486,0.5969528279339101,0.9,0.9000590473144233,9.375e-06,34.6749292165041
CNN_LSTM,42,28,0.0019998722629887716,0.9998809523809524,0.999940476182383,0.46371885259771567,0.9208333333333333,0.9207931220378859,0.5881874597481631,0.9020833333333333,0.9019671659711203,9.375e-06,33.48572704941034
CNN_LSTM,42,29,0.002107182414758773,0.9998809523809524,0.999940476182383,0.45458576520690086,0.9208333333333333,0.9207547284640792,0.5988655870214491,0.9033854166666667,0.9032626262468829,9.375e-06,34.20998492464423
CNN_LSTM,42,30,0.0019358043656462715,0.9998809523809524,0.999940476182383,0.45736463123494536,0.9196428571428571,0.9195019342789114,0.6080591162941801,0.90390625,0.9039298051523512,4.6875e-06,33.92976247705519
