model,seed,best_config_path,hpo_trial_id,hpo_best_val_f1,hpo_best_val_acc,main_best_val_f1,main_test_macro_f1,config_json
GRU,42,/home/yaxin/tacact/outputs_phase1_8gpu_ordered_fixed_20260430_183024/final_best_model_configs_with_tuned_transformer.json,1,0.8597778948514966,0.8598214285714286,0.8467914212994313,0.8421260666480129,"{""lr"": 0.0006, ""batch_size"": 32, ""weight_decay"": 0.0003, ""input_proj_dim"": 256, ""hidden_size"": 128, ""num_layers"": 2, ""dropout"": 0.3, ""use_last_only"": false}"
