model,seed,class_id,class_name,precision,recall,f1,support
GRU,42,0,class_0,0.8048128342245967,0.940624999999997,0.8674351585009413,320
GRU,42,1,class_1,0.8949044585987233,0.8781249999999972,0.8864353312297809,320
GRU,42,2,class_2,0.9682539682539651,0.953124999999997,0.9606299212593394,320
GRU,42,3,class_3,0.6393442622950802,0.7312499999999976,0.6822157434397335,320
GRU,42,4,class_4,0.8431952662721868,0.8906249999999971,0.8662613981757893,320
GRU,42,5,class_5,0.8898809523809497,0.934374999999997,0.911585365853156,320
GRU,42,6,class_6,0.6845878136200692,0.596874999999998,0.637729549248248,320
GRU,42,7,class_7,0.8582375478927169,0.6999999999999977,0.7710843373489,320
GRU,42,8,class_8,0.9034482758620658,0.8187499999999974,0.8590163934421213,320
GRU,42,9,class_9,0.9348534201954366,0.8968749999999971,0.9154704944173601,320
GRU,42,10,class_10,0.8731117824773387,0.9031249999999971,0.8878648233481915,320
GRU,42,11,class_11,0.8480243161094199,0.8718749999999972,0.8597842835125944,320
