model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m,best_epoch,best_val_loss,best_val_acc,best_val_f1,latency_ms_bs1,throughput_sps_bs1,latency_ms_bs32,throughput_sps_bs32
ResNet18,cnn,0.9028645833333333,0.9021678386815192,0.904385642852393,0.9028645833333305,951.5957897398621,0.2954098454210907,11424140.0,11.42414,14.0,0.3747065326533608,0.9386904761904762,0.9387235881632882,2.347103413194418,426.0570686312435,0.08989938884042203,11123.546143067479
