model_name,phase,trial_id,seed,lr,batch_size,weight_decay,epochs_budget,epochs_ran,best_epoch,best_val_f1,best_val_acc,best_val_loss,last5_mean_val_f1,last5_std_val_f1,final_epoch_val_f1,train_time_sec,num_params,test_f1,test_acc,status,status_reason,error,host,gpu_local_id,cuda_visible_devices,pid
LeNet,2,1,243,0.0005,16,1e-05,25,25,18,0.8534796496627668,0.8532738095238095,0.5796407149048936,0.8506996679407873,0.0011801436610765033,0.8493460376443652,679.4708973914385,73726,,,ok,,,ubuntu,0,0,3096991
LeNet,2,2,244,0.0005,32,5e-05,25,25,15,0.837395083962221,0.837202380952381,0.6173274509542223,0.835603412326417,0.0012600362806931278,0.8372012782603774,714.4541788008064,73726,,,ok,,,ubuntu,1,1,3096992
LeNet,2,3,245,0.0005,16,0.0001,25,25,22,0.8594770871346507,0.8592261904761904,0.6191606477232762,0.8582517228427328,0.001020207695166094,0.8588057122527771,678.2593095880002,73726,,,ok,,,ubuntu,2,2,3096993
