epoch,train_loss,val_loss,val_acc,val_f1,lr,epoch_time_s,cum_time_s
1.0,1.116136649903797,0.5928263250694034,0.7389880952380953,0.6930884688701463,0.0006,75.28809125348926,75.28809125348926
2.0,0.5394145395642235,0.450532034723576,0.8145833333333333,0.8120286608266113,0.0006,71.31061046756804,146.5987017210573
3.0,0.36460480257868766,0.36571770356579997,0.8520833333333333,0.8508904953017282,0.0006,79.47977519221604,226.07847691327333
4.0,0.2728581310240995,0.36826626493171455,0.8973214285714286,0.8974742972172886,0.0006,80.23710754327476,306.3155844565481
5.0,0.22268213484258878,0.35101611385866166,0.8883928571428571,0.8823175389229293,0.0006,69.04512846283615,375.36071291938424
6.0,0.1871946106780143,0.37046435405728906,0.8845238095238095,0.8757742775012715,0.0006,75.86095195636153,451.2216648757458
7.0,0.17297475268443427,0.3019064055588734,0.905952380952381,0.9060653719370174,0.0006,78.3200797047466,529.5417445804924
8.0,0.150025677077827,0.3479366610961733,0.893452380952381,0.8935481054768021,0.0006,82.79412744753063,612.335872028023
9.0,0.14510899133625485,0.3245764230457661,0.9041666666666667,0.9031018087216535,0.0006,84.5585282240063,696.8944002520293
10.0,0.10834997173576127,0.3196836339898298,0.9086309523809524,0.9086743544804478,0.0003,80.22850858606398,777.1229088380933
