model,seed,class_id,class_name,precision,recall,f1,support
ResNet18,50,0,class_0,0.9841772151898702,0.9718749999999969,0.9779874213831447,320
ResNet18,50,1,class_1,0.9486404833836829,0.9812499999999968,0.9646697388627844,320
ResNet18,50,2,class_2,0.9937694704049812,0.9968749999999968,0.9953198127920083,320
ResNet18,50,3,class_3,0.8308270676691697,0.6906249999999978,0.754266211603597,320
ResNet18,50,4,class_4,0.9868421052631545,0.937499999999997,0.9615384615379586,320
ResNet18,50,5,class_5,0.9905956112852633,0.9874999999999968,0.9890453834110774,320
ResNet18,50,6,class_6,0.7263157894736822,0.8624999999999973,0.7885714285709299,320
ResNet18,50,7,class_7,0.9747899159663824,0.7249999999999976,0.8315412186375005,320
ResNet18,50,8,class_8,0.8108808290155419,0.9781249999999969,0.8866855524074337,320
ResNet18,50,9,class_9,0.9999999999999968,0.9812499999999968,0.9905362776020206,320
ResNet18,50,10,class_10,0.8878787878787852,0.915624999999997,0.9015384615379588,320
ResNet18,50,11,class_11,0.9522388059701463,0.9968749999999968,0.9740458015262148,320
