epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_f1,val_macro_f1,lr,epoch_time_s,cum_time_s,is_best
1.0,1.1724454128174555,0.8170833333333334,0.8156668249378461,1.0434274564186732,0.7092261904761905,0.7075040011819702,0.7075040011819702,0.0003,22.821762207895517,22.821762207895517,1.0
2.0,0.7170063798484348,0.8769047619047619,0.8766102718728401,0.9463419409025283,0.7520833333333333,0.7503133950264371,0.7503133950264371,0.0003,8.364821661263704,31.18658386915922,1.0
3.0,0.6095595455737342,0.91125,0.9109821720364467,0.8711975531918662,0.7797619047619048,0.7792615127547454,0.7792615127547454,0.0003,9.24135304801166,40.42793691717088,1.0
4.0,0.549410388639995,0.92875,0.9282222753267347,0.8296317658254079,0.799404761904762,0.79967888582387,0.79967888582387,0.0003,9.311444360762835,49.73938127793372,1.0
5.0,0.5083314538569678,0.9436309523809524,0.9436676484548728,0.8033659859782174,0.8157738095238095,0.8156532116680975,0.8156532116680975,0.0003,9.64074882119894,59.38013009913266,1.0
6.0,0.476397374187197,0.9527380952380953,0.9526675265880038,0.7647546553895587,0.8375,0.8367279217103606,0.8367279217103606,0.0003,8.793056417256594,68.17318651638925,1.0
7.0,0.4528224110035669,0.9619047619047619,0.9618764309244688,0.778653944957824,0.8273809523809523,0.8274814585411673,0.8274814585411673,0.0003,13.62989641726017,81.80308293364942,0.0
8.0,0.4353424311535699,0.96625,0.966251510710876,0.7716559192964009,0.8288690476190477,0.8293082616969762,0.8293082616969762,0.0003,12.295154025778174,94.0982369594276,0.0
9.0,0.41598904862290337,0.9766071428571429,0.9766316305445604,0.7691047215745562,0.8375,0.8382288457847406,0.8382288457847406,0.00015,10.12711314857006,104.22535010799766,1.0
10.0,0.3890751796676999,0.9811309523809524,0.9811200294272749,0.755901841322581,0.8404761904761905,0.8409005858630222,0.8409005858630222,0.00015,12.277392361313105,116.50274246931076,1.0
